span_lower	label	doc_freq	doc_perc(%)	term_freq	lemma	snomedid	umls_cui	original_span	span_normalized	filename	filename_positive	filename_certain
paro cardíaco	ENFERMEDAD	4	2.0	5	paro cardíaco	30298009, 410429000, 397912004		paro cardíaco	paro cardiaco	32615807B_ES, 32360384_ES, 32615807C_ES, 32423738_ES	32615807B_ES, 32360384_ES, 32615807C_ES, 32423738_ES	32615807B_ES, 32360384_ES, 32615807C_ES, 32423738_ES
neumonía bilateral	ENFERMEDAD	5	2.5	5	neumonía bilateral	407671000		neumonía bilateral	neumonia bilateral	32399451_ES, 32245909_ES, 32282871_ES, 32639089_ES, 32622483_ES	32399451_ES, 32245909_ES, 32282871_ES, 32639089_ES, 32622483_ES	32399451_ES, 32282871_ES, 32639089_ES, 32245909_ES
miocarditis aguda	ENFERMEDAD	3	1.5	5	miocarditis agudo	46701001	C0155686	miocarditis aguda	miocarditis aguda	32556106_ES, 32616174_ES, 32593338_ES	32556106_ES, 32616174_ES, 32593338_ES	32556106_ES, 32616174_ES, 32593338_ES
leucocitopenia	ENFERMEDAD	4	2.0	5	leucocitopenia			leucocitopenia	leucocitopenia	32318729_ES, 32363351_ES, 32636116_ES, 32639064_ES	32363351_ES, 32636116_ES, 32639064_ES	32318729_ES, 32363351_ES, 32636116_ES, 32639064_ES
insuficiencia respiratoria aguda	ENFERMEDAD	5	2.5	5	insuficiencia respiratorio agudo	111282000	C0865850	insuficiencia respiratoria aguda	insuficiencia respiratoria aguda	32402416­_ES, 32073161_ES, 32619736_ES, 32615155_ES, 32351657_ES	32402416­_ES, 32073161_ES, 32619736_ES, 32615155_ES, 32351657_ES	32402416­_ES, 32073161_ES, 32619736_ES, 32615155_ES, 32351657_ES
insuficiencia renal aguda	ENFERMEDAD	4	2.0	5	insuficiencia renal agudo	129561000119108, 723189000	C1565662, C3854173	insuficiencia renal aguda	insuficiencia renal aguda	32612435_ES, 32586778_ES, 32635747_ES, 32399449_ES	32612435_ES, 32586778_ES, 32635747_ES, 32399449_ES	32612435_ES, 32586778_ES, 32635747_ES, 32399449_ES
insuficiencia multiorgánica	ENFERMEDAD	5	2.5	5	insuficiencia multiorgánico	57653000		insuficiencia multiorgánica	insuficiencia multiorganica	32617223_ES, 32277408_ES, 32359711_ES, 32619798_ES, 32399950_ES	32617223_ES, 32277408_ES, 32359711_ES, 32619798_ES, 32399950_ES	32617223_ES, 32277408_ES, 32359711_ES, 32619798_ES, 32399950_ES
insuficiencia cardiaca	ENFERMEDAD	4	2.0	5	insuficiencia cardiaco	84114007	C0018801, C1959583	insuficiencia cardiaca	insuficiencia cardiaca	32616174_ES, 32638347A_ES, 32423738_ES, 32635747_ES	32616174_ES, 32638347A_ES, 32423738_ES	32616174_ES, 32638347A_ES, 32423738_ES, 32635747_ES
infección bacteriana	ENFERMEDAD	4	2.0	5	infección bacteriano	87628006		infección bacteriana	infeccion bacteriana	32283294_ES, 32423911_ES, 32617223_ES, 32399950_ES	32423911_ES, 32617223_ES, 32399950_ES	32283294_ES, 32617223_ES, 32399950_ES
hiperlipidemia	ENFERMEDAD	5	2.5	5	hiperlipidemia	55822004	C0020473	hiperlipidemia	hiperlipidemia	32360439-B_ES, 32637266A_ES, 32427774-B_ES, 32360439-D_ES, 32427774_ES	32360439-B_ES, 32637266A_ES, 32427774-B_ES, 32360439-D_ES, 32427774_ES	32360439-B_ES, 32637266A_ES, 32427774-B_ES, 32360439-D_ES, 32427774_ES
enfermedad por coronavirus 2019	ENFERMEDAD	5	2.5	5	enfermedad por coronavirus 2019			enfermedad por coronavirus 2019	enfermedad por coronavirus 2019	32232784_ES, 32359711_ES, 32292915_ES, 32639461_ES, 32609542_ES	32232784_ES, 32359711_ES, 32292915_ES, 32639461_ES, 32609542_ES	32232784_ES, 32359711_ES, 32292915_ES, 32639461_ES, 32609542_ES
encefalitis	ENFERMEDAD	5	2.5	5	encefalitis	45170000	C0014038	encefalitis	encefalitis	32586752_ES, 32586676_ES, 32607564_ES, 32283294_ES, 32554425_ES	32283294_ES, 32554425_ES, 32586676_ES, 32607564_ES	32586752_ES, 32586676_ES, 32607564_ES, 32283294_ES, 32554425_ES
colitis ulcerosa	ENFERMEDAD	3	1.5	5	colitis ulceroso	64766004	C0009324, C2919828	colitis ulcerosa	colitis ulcerosa	32412848_ES, 32245909_ES, 32554621_ES	32412848_ES, 32245909_ES, 32554621_ES	32412848_ES, 32245909_ES, 32554621_ES
arteriopatía coronaria	ENFERMEDAD	5	2.5	5	arteriopatía coronario	8957000		arteriopatía coronaria	arteriopatia coronaria	32612465A_ES, 32222713_ES, 32267502_ES, 32616174_ES, 32622819A_ES	32612465A_ES, 32222713_ES, 32267502_ES, 32616174_ES, 32622819A_ES	32612465A_ES, 32222713_ES, 32267502_ES, 32616174_ES, 32622819A_ES
anemia normocítica	ENFERMEDAD	5	2.5	5	anemia normocítico	300980002		anemia normocítica	anemia normocitica	32401344_ES, 32265235_ES, 32639461_ES, 32318729_ES, 32554425_ES	32401344_ES, 32265235_ES, 32639461_ES, 32318729_ES, 32554425_ES	32401344_ES, 32265235_ES, 32639461_ES, 32318729_ES, 32554425_ES
tromboembolia pulmonar	ENFERMEDAD	4	2.0	4	tromboembolia pulmonar	233935004	C0524702	tromboembolia pulmonar	tromboembolia pulmonar	32586778_ES, 32402687_ES, 32639089_ES, 32402687-B_ES	32586778_ES, 32402687_ES, 32639089_ES, 32402687-B_ES	32586778_ES, 32639089_ES
tabaquismo	ENFERMEDAD	4	2.0	4	tabaquismo	89765005, 266918002	C0040332, C0040336, C0425291, C1306274	tabaquismo	tabaquismo	32601756_ES, 32399450_ES, 32611659_ES, 32277408_ES	32601756_ES, 32399450_ES, 32277408_ES	32601756_ES, 32399450_ES, 32611659_ES, 32277408_ES
sdra grave	ENFERMEDAD	4	2.0	4	sdra grave			SDRA grave	sdra grave	32360384_ES, 32292915_ES, 32612465B_ES, 32426200_ES	32360384_ES, 32292915_ES, 32612465B_ES, 32426200_ES	32360384_ES, 32292915_ES, 32612465B_ES, 32426200_ES
psoriasis	ENFERMEDAD	1	0.5	4	psoriasis	9014002	C0033860	psoriasis	psoriasis	32294258_ES	32294258_ES	32294258_ES
parálisis facial	ENFERMEDAD	2	1.0	4	parálisis facial	280816001, 79359001		parálisis facial	paralisis facial	32360439-B_ES, 32399950_ES	32360439-B_ES, 32399950_ES	32360439-B_ES, 32399950_ES
opacidades de vidrio esmerilado en ambos pulmones	ENFERMEDAD	4	2.0	4	opacidad de vidrio esmerilar en ambos pulmón			opacidades de vidrio esmerilado en ambos pulmones	opacidades de vidrio esmerilado en ambos pulmones	32282027_ES, 32601756_ES, 32201125_ES, 32246917_ES	32282027_ES, 32601756_ES, 32201125_ES, 32246917_ES	32282027_ES, 32601756_ES, 32201125_ES, 32246917_ES
miocarditis	ENFERMEDAD	3	1.5	4	miocarditis	50920009	C0027059	miocarditis	miocarditis	3229222_ES, 32554811_ES, 32267502_ES	3229222_ES, 32267502_ES	3229222_ES, 32554811_ES
lesiones pulmonares	ENFERMEDAD	4	2.0	4	lesión pulmonar			lesiones pulmonares	lesiones pulmonares	32207255_ES, 32073161_ES, 32208010_ES, 32277408_ES	32207255_ES, 32073161_ES, 32208010_ES, 32277408_ES	32207255_ES, 32073161_ES, 32208010_ES, 32277408_ES
intoxicación por litio	ENFERMEDAD	2	1.0	4	intoxicación por litio	290802009		intoxicación por litio	intoxicacion por litio	32637266A_ES, 32637266B_ES	32637266A_ES, 32637266B_ES	32637266A_ES, 32637266B_ES
insuficiencia respiratoria hipoxémica	ENFERMEDAD	4	2.0	4	insuficiencia respiratorio hipoxémica	10676831000119101		insuficiencia respiratoria hipoxémica	insuficiencia respiratoria hipoxemica	32412848_ES, 32360439_ES, 32593478_ES, 32622819B_ES	32412848_ES, 32360439_ES, 32593478_ES, 32622819B_ES	32412848_ES, 32360439_ES, 32593478_ES, 32622819B_ES
insuficiencia respiratoria grave	ENFERMEDAD	4	2.0	4	insuficiencia respiratorio grave	409623005, 297107002, 51395007	C0035229, C0035229, C0035229	insuficiencia respiratoria grave	insuficiencia respiratoria grave	32399451_ES, 32215898_ES, 32399449_ES, 32648092A_ES	32399451_ES, 32215898_ES, 32399449_ES, 32648092A_ES	32399451_ES, 32215898_ES, 32399449_ES, 32648092A_ES
insuficiencia renal crónica	ENFERMEDAD	4	2.0	4	insuficiencia renal crónico	90688005, 723190009		insuficiencia renal crónica	insuficiencia renal cronica	32615807B_ES, 32617903A_ES, 32638347A_ES, 32352486_ES	32615807B_ES, 32617903A_ES, 32638347A_ES, 32352486_ES	32615807B_ES, 32617903A_ES, 32638347A_ES, 32352486_ES
insuficiencia renal	ENFERMEDAD	4	2.0	4	insuficiencia renal	723188008	C0035078	insuficiencia renal	insuficiencia renal	32427645_ES, 32292904_ES, 32650881_ES, 32622819B_ES	32427645_ES, 32292904_ES, 32650881_ES, 32622819B_ES	32427645_ES, 32292904_ES, 32650881_ES, 32622819B_ES
insomnio	ENFERMEDAD	3	1.5	4	insomnio	193462001, 62577008, 270478005	C0424566, C0917801, C0917801, C0917801	insomnio	insomnio	32293714_ES, 32605766_ES, 32399450_ES	32293714_ES, 32605766_ES, 32399450_ES	32293714_ES, 32605766_ES, 32399450_ES
infección vírica	ENFERMEDAD	4	2.0	4	infección vírico	312132001		infección vírica	infeccion virica	32265235_ES, 32222713_ES, 32615155_ES, 32640066_ES	32265235_ES, 32222713_ES, 32640066_ES	32265235_ES, 32615155_ES, 32640066_ES
hipoxemia grave	ENFERMEDAD	4	2.0	4	hipoxemia grave			hipoxemia grave	hipoxemia grave	32360384_ES, 32554425_ES, 32207255_ES, 32275347_ES	32360384_ES, 32554425_ES, 32207255_ES, 32275347_ES	32360384_ES, 32554425_ES, 32207255_ES, 32275347_ES
hiponatremia	ENFERMEDAD	4	2.0	4	hiponatremia	89627008	C0020625, C1971019	hiponatremia	hiponatremia	32265235_ES, 32640066_ES, 32635747_ES, 32198834_ES	32265235_ES, 32640066_ES, 32635747_ES, 32198834_ES	32265235_ES, 32640066_ES, 32635747_ES, 32198834_ES
hepatomegalia	ENFERMEDAD	3	1.5	4	hepatomegalia	80515008	C0019209	hepatomegalia	hepatomegalia	32427645_ES, 32636116_ES, 32292053_ES	32427645_ES, 32636116_ES, 32292053_ES	32427645_ES, 32636116_ES, 32292053_ES
estado epiléptico	ENFERMEDAD	3	1.5	4	estado epiléptico	230456007		estado epiléptico	estado epileptico	32590204_ES, 32586676_ES, 32589794_ES	32590204_ES, 32586676_ES, 32589794_ES	32590204_ES, 32586676_ES, 32589794_ES
deshidratación	ENFERMEDAD	4	2.0	4	deshidratación	34095006		deshidratación	deshidratacion	32638347B_ES, 32399449_ES, 32198834_ES, 32640066_ES	32638347B_ES, 32399449_ES, 32198834_ES, 32640066_ES	32638347B_ES, 32399449_ES, 32198834_ES, 32640066_ES
anemia	ENFERMEDAD	4	2.0	4	anemia	64593003, 271737000	C0002871, C0002871, C0221395, C1510654, C1510654	anemia	anemia	32427161_ES, 32590725_ES, 32584431_ES, 32292867_ES	32427161_ES, 32590725_ES, 32584431_ES, 32292867_ES	32427161_ES, 32590725_ES, 32584431_ES, 32292867_ES
síndrome respiratorio agudo grave	ENFERMEDAD	3	1.5	3	síndrome respiratorio agudo grave	398447004		síndrome respiratorio agudo grave	sindrome respiratorio agudo grave	32292915_ES, 32269194_ES, 32266524_ES	32292915_ES, 32269194_ES, 32266524_ES	32292915_ES, 32269194_ES, 32266524_ES
síndrome inflamatorio	ENFERMEDAD	3	1.5	3	síndrome inflamatorio			síndrome inflamatorio	sindrome inflamatorio	32638347B_ES, 32554425_ES, 32638347C_ES	32638347B_ES, 32554425_ES, 32638347C_ES	32638347B_ES, 32554425_ES, 32638347C_ES
síndrome de guillain-barré	ENFERMEDAD	3	1.5	3	síndrome de guillain-barré	40956001		síndrome de Guillain-Barré	sindrome de guillainbarre	32619798_ES, 32359804_ES, 32246917_ES	32619798_ES, 32359804_ES, 32246917_ES	32359804_ES, 32246917_ES
suicidio	ENFERMEDAD	1	0.5	3	suicidio	44301001	C0038661	suicidio	suicidio	32593478_ES	32593478_ES	32593478_ES
sobreinfección	ENFERMEDAD	3	1.5	3	sobreinfección			sobreinfección	sobreinfeccion	32638347A_ES, 32222713_ES, 32277408_ES	32222713_ES, 32277408_ES	32638347A_ES, 32222713_ES, 32277408_ES
preeclampsia	ENFERMEDAD	2	1.0	3	preeclampsia	6758009, 398254007	C0032914, C0032914	preeclampsia	preeclampsia	32363336_ES, 32554811_ES	32363336_ES, 32554811_ES	32363336_ES, 32554811_ES
parto vaginal	ENFERMEDAD	2	1.0	3	parto vaginal			parto vaginal	parto vaginal	32363336-B_ES, 32590725_ES	32363336-B_ES, 32590725_ES	32363336-B_ES, 32590725_ES
parto	ENFERMEDAD	3	1.5	3	partir	66348005	C1148523	parto	parto	32292867_ES, 32590725_ES, 32614251_ES	32292867_ES, 32590725_ES, 32614251_ES	32292867_ES, 32590725_ES, 32614251_ES
pancitopenia	ENFERMEDAD	1	0.5	3	pancitopenia	127034005	C0030312	pancitopenia	pancitopenia	32615155_ES	32615155_ES	32615155_ES
neumonía grave por covid-19	ENFERMEDAD	2	1.0	3	neumonía grave por covid-19			neumonía grave por Covid-19	neumonia grave por covid19	32631838_ES, 32208010_ES	32631838_ES, 32208010_ES	32631838_ES, 32208010_ES
neumonía extrahospitalaria	ENFERMEDAD	3	1.5	3	neumonía extrahospitalario	385093006		neumonía extrahospitalaria	neumonia extrahospitalaria	32639064_ES, 32611659_ES, 32198834_ES	32639064_ES, 32611659_ES, 32198834_ES	32639064_ES, 32611659_ES, 32198834_ES
nefropatía	ENFERMEDAD	2	1.0	3	nefropatía	90708001		nefropatía	nefropatia	32292867_ES, 32640066_ES	32292867_ES, 32640066_ES	32292867_ES, 32640066_ES
miopericarditis aguda	ENFERMEDAD	2	1.0	3	miopericarditis agudo	11176009	C0265132	miopericarditis aguda	miopericarditis aguda	32607304_Es, 32584431_ES	32607304_Es, 32584431_ES	32607304_Es, 32584431_ES
linfoadenopatía mediastínica	ENFERMEDAD	2	1.0	3	linfoadenopatía mediastínico	52324001		linfoadenopatía mediastínica	linfoadenopatia mediastinica	32278585_ES, 32606044_ES	32278585_ES, 32606044_ES	32278585_ES, 32606044_ES
linfoadenopatía	ENFERMEDAD	3	1.5	3	linfoadenopatía	30746006		linfoadenopatía	linfoadenopatia	32265235_ES, 32593338_ES, 32640066_ES		32265235_ES, 32593338_ES, 32640066_ES
lesión miocárdica	ENFERMEDAD	2	1.0	3	lesión miocárdico	301122000		lesión miocárdica	lesion miocardica	32292915_ES, 32650881_ES	32292915_ES, 32650881_ES	32292915_ES, 32650881_ES
insuficiencia respiratoria hipoxémica aguda	ENFERMEDAD	3	1.5	3	insuficiencia respiratorio hipoxémica agudo	111282000	C0865850	insuficiencia respiratoria hipoxémica aguda	insuficiencia respiratoria hipoxemica aguda	32637266A_ES, 32592761_ES, 32637437­_ES	32637266A_ES, 32592761_ES, 32637437­_ES	32637266A_ES, 32592761_ES, 32637437­_ES
insuficiencia cardiaca congestiva	ENFERMEDAD	2	1.0	3	insuficiencia cardiaco congestivo	42343007	C0018802	insuficiencia cardiaca congestiva	insuficiencia cardiaca congestiva	32363336_ES, 32622483_ES	32363336_ES, 32622483_ES	32363336_ES, 32622483_ES
infección pulmonar	ENFERMEDAD	3	1.5	3	infección pulmonar	128601007		infección pulmonar	infeccion pulmonar	32293714_ES, 32292053_ES, 32174057_ES	32293714_ES, 32292053_ES, 32174057_ES	32293714_ES, 32292053_ES, 32174057_ES
infecciones	ENFERMEDAD	3	1.5	3	infección			infecciones	infecciones	32318729_ES, 32292915_ES, 32161941_ES	32318729_ES, 32161941_ES	32318729_ES, 32292915_ES, 32161941_ES
infarto agudo	ENFERMEDAD	3	1.5	3	infarto agudo	55470003	C0333548	infarto agudo	infarto agudo	32360439-B_ES, 32360439_ES, 32426200_ES	32360439-B_ES, 32360439_ES	32360439-B_ES, 32360439_ES, 32426200_ES
ictus isquémico	ENFERMEDAD	3	1.5	3	ictus isquémico			ictus isquémico	ictus isquemico	32586778_ES, 32424482_ES, 32648092B_ES	32586778_ES, 32424482_ES, 32648092B_ES	32586778_ES, 32424482_ES, 32648092B_ES
ictus	ENFERMEDAD	3	1.5	3	ictus			ictus	ictus	32360439-D_ES, 32651243_ES, 32360439-C_ES	32360439-D_ES, 32651243_ES, 32360439-C_ES	32360439-D_ES, 32651243_ES, 32360439-C_ES
hipoalbuminemia	ENFERMEDAD	3	1.5	3	hipoalbuminemia	119247004	C0239981	hipoalbuminemia	hipoalbuminemia	32265235_ES, 32589931_ES, 32554621_ES	32265235_ES, 32589931_ES, 32554621_ES	32265235_ES, 32589931_ES, 32554621_ES
hipernatremia	ENFERMEDAD	3	1.5	3	hipernatremia	771115008, 39355002	C0020488, C0020488	hipernatremia	hipernatremia	32638347B_ES, 32620682_ES, 32426200_ES	32638347B_ES, 32620682_ES, 32426200_ES	32638347B_ES, 32620682_ES, 32426200_ES
gastroenteritis vírica	ENFERMEDAD	2	1.0	3	gastroenteritis vírico	111843007		gastroenteritis vírica	gastroenteritis virica	32222713_ES, 32198834_ES	32222713_ES, 32198834_ES	32222713_ES, 32198834_ES
esclerosis múltiple	ENFERMEDAD	2	1.0	3	esclerosis múltiple	24700007		esclerosis múltiple	esclerosis multiple	32644205_ES, 32612465D_ES	32644205_ES, 32612465D_ES	32644205_ES, 32612465D_ES
encefalopatía	ENFERMEDAD	2	1.0	3	encefalopatía	81308009		encefalopatía	encefalopatia	32586752_ES, 32426200_ES	32586752_ES	32586752_ES, 32426200_ES
dilatación del ventrículo	ENFERMEDAD	3	1.5	3	dilatación de+el ventrículo			dilatación del ventrículo	dilatacion del ventriculo	32616174_ES, 32275347_ES, 32277408_ES	32616174_ES, 32275347_ES, 32277408_ES	32616174_ES, 32275347_ES, 32277408_ES
diabetes tipo 2	ENFERMEDAD	3	1.5	3	diabetes tipo 2			diabetes tipo 2	diabetes tipo 2	32352486_ES, 32586778_ES, 32267461_ES	32352486_ES, 32586778_ES, 32267461_ES	32352486_ES, 32586778_ES, 32267461_ES
cardiomiopatía isquémica	ENFERMEDAD	2	1.0	3	cardiomiopatía isquémico	2610009, 414545008		cardiomiopatía isquémica	cardiomiopatia isquemica	32292915_ES, 32222713_ES	32292915_ES, 32222713_ES	32292915_ES, 32222713_ES
cardiomiopatía de esfuerzo	ENFERMEDAD	1	0.5	3	cardiomiopatía de esfuerzo			cardiomiopatía de esfuerzo	cardiomiopatia de esfuerzo	32363351_ES	32363351_ES	32363351_ES
cardiomegalia	ENFERMEDAD	3	1.5	3	cardiomegalia	8186001	C0018800, C1383860, C2733397	cardiomegalia	cardiomegalia	32282027_ES, 32607304_Es, 32636116_ES	32282027_ES, 32607304_Es, 32636116_ES	32282027_ES, 32607304_Es, 32636116_ES
bronquiectasia	ENFERMEDAD	2	1.0	3	bronquiectasia	12295008	C0006267	bronquiectasia	bronquiectasia	32553608­_A_ES, 32553608­B_ES	32553608­_A_ES, 32553608­B_ES	32553608­_A_ES, 32553608­B_ES
artritis reumatoide	ENFERMEDAD	2	1.0	3	artritis reumatoide	69896004	C0003873	artritis reumatoide	artritis reumatoide	32359804_ES, 32638347C_ES	32359804_ES, 32638347C_ES	32359804_ES, 32638347C_ES
arritmias	ENFERMEDAD	3	1.5	3	arritmia	53488008	C0003811	arritmias	arritmias	32360439-B_ES, 32360439-D_ES, 32638347C_ES	32638347C_ES	32360439-B_ES, 32360439-D_ES, 32638347C_ES
TVP	ENFERMEDAD	2	1.0	3	TVP			TVP	TVP	32631646_ES, 32399449-B_ES	32631646_ES, 32399449-B_ES	32631646_ES
vinc	ENFERMEDAD	1	0.5	2	vinc			VINC	vinc	32616174_ES	32616174_ES	32616174_ES
vasculitis	ENFERMEDAD	2	1.0	2	vasculitis	31996006	C0042384	vasculitis	vasculitis	32622819B_ES, 32585767_ES		32622819B_ES, 32585767_ES
urticaria	ENFERMEDAD	2	1.0	2	urticaria	64305001, 126485001	C0042109, C0042109, C0221232	urticaria	urticaria	32641443_ES, 32294273_ES	32641443_ES, 32294273_ES	32641443_ES, 32294273_ES
tuberculosis	ENFERMEDAD	2	1.0	2	tuberculosis	56717001	C0041296	tuberculosis	tuberculosis	32609542_ES, 32174057_ES	32609542_ES, 32174057_ES	32609542_ES, 32174057_ES
trombosis venosa	ENFERMEDAD	2	1.0	2	trombosis venoso	111293003	C0042487	trombosis venosa	trombosis venosa	32399449_ES, 32399449-B_ES	32399449_ES	32399449_ES, 32399449-B_ES
trombofilia	ENFERMEDAD	2	1.0	2	trombofilia	234467004	C0398623	trombofilia	trombofilia	32402687-B_ES, 32399449-B_ES	32402687-B_ES	32402687-B_ES, 32399449-B_ES
trombocitosis	ENFERMEDAD	2	1.0	2	trombocitosis	415115007, 6631009	C0836924, C0857460, C0836924, C0857460	trombocitosis	trombocitosis	32618794_ES, 32353183-B_ES	32618794_ES, 32353183-B_ES	32618794_ES, 32353183-B_ES
trastorno psicótico	ENFERMEDAD	2	1.0	2	trastorno psicótico	69322001	C0033975	trastorno psicótico	trastorno psicotico	32593478_ES, 32639089_ES	32593478_ES, 32639089_ES	32593478_ES, 32639089_ES
taquicardia ventricular	ENFERMEDAD	2	1.0	2	taquicardia ventricular	25569003	C0042514	taquicardia ventricular	taquicardia ventricular	32292915_ES, 32329981_ES	32292915_ES, 32329981_ES	32292915_ES, 32329981_ES
taquicardia fetal	ENFERMEDAD	2	1.0	2	taquicardia fetal	240298005	C0410918	taquicardia fetal	taquicardia fetal	32363336_ES, 32590725_ES	32363336_ES, 32590725_ES	32363336_ES, 32590725_ES
síndrome respiratorio agudo grave por coronavirus 2	ENFERMEDAD	2	1.0	2	síndrome respiratorio agudo grave por coronavirus 2	840539006		síndrome respiratorio agudo grave por coronavirus 2	sindrome respiratorio agudo grave por coronavirus 2	32250095_ES, 32320556_ES	32250095_ES, 32320556_ES	32250095_ES, 32320556_ES
síndrome mixto	ENFERMEDAD	2	1.0	2	síndrome mixto			síndrome mixto	sindrome mixto	32553608­_A_ES, 32553608­B_ES		32553608­_A_ES, 32553608­B_ES
síndrome hipereosinofílico idiopático	ENFERMEDAD	1	0.5	2	síndrome hipereosinofílico idiopático	414450004		síndrome hipereosinofílico idiopático	sindrome hipereosinofilico idiopatico	32622819B_ES	32622819B_ES	32622819B_ES
síndrome de sjögren	ENFERMEDAD	1	0.5	2	síndrome de sjögren	83901003		síndrome de Sjögren	sindrome de sjogren	32292867_ES	32292867_ES	32292867_ES
síndrome coronario agudo	ENFERMEDAD	2	1.0	2	síndrome coronario agudo	394659003		síndrome coronario agudo	sindrome coronario agudo	3229222_ES, 32363351_ES	3229222_ES, 32363351_ES	32363351_ES
sobrepeso	ENFERMEDAD	2	1.0	2	sobrepeso	238131007	C0497406	sobrepeso	sobrepeso	32589931_ES, 32619736_ES	32589931_ES, 32619736_ES	32589931_ES, 32619736_ES
sobreinfecciones bacterianas	ENFERMEDAD	2	1.0	2	sobreinfección bacteriano			sobreinfecciones bacterianas	sobreinfecciones bacterianas	32631838_ES, 32606105_ES		32631838_ES, 32606105_ES
sobreinfecciones	ENFERMEDAD	2	1.0	2	sobreinfección			sobreinfecciones	sobreinfecciones	32085846_ES, 32282871_ES	32085846_ES, 32282871_ES	32085846_ES, 32282871_ES
sincope	ENFERMEDAD	2	1.0	2	sincopar			sincope	sincope	32278585_ES, 32612465A_ES	32278585_ES, 32612465A_ES	32278585_ES, 32612465A_ES
recién nacido	ENFERMEDAD	2	1.0	2	recién nacer	133933007, 46068001		recién nacido	recien nacido	32363336-B_ES, 32161941_ES	32363336-B_ES	32363336-B_ES, 32161941_ES
rabdomiólisis	ENFERMEDAD	1	0.5	2	rabdomiólisis	89010004, 240131006		rabdomiólisis	rabdomiolisis	32635747_ES	32635747_ES	32635747_ES
psicosis	ENFERMEDAD	1	0.5	2	psicosis	69322001	C0033975	psicosis	psicosis	32605766_ES		32605766_ES
paro cardiaco súbito	ENFERMEDAD	2	1.0	2	paro cardiaco súbito			paro cardiaco súbito	paro cardiaco subito	32085846_ES, 32615807A_ES	32085846_ES, 32615807A_ES	32085846_ES, 32615807A_ES
paraplejia	ENFERMEDAD	2	1.0	2	paraplejia			paraplejia	paraplejia	32601756_ES, 32399950_ES	32601756_ES, 32399950_ES	32601756_ES, 32399950_ES
osteoporosis	ENFERMEDAD	2	1.0	2	osteoporosis	64859006	C0029456	osteoporosis	osteoporosis	32631645_ES, 32622819A_ES	32631645_ES, 32622819A_ES	32631645_ES, 32622819A_ES
opacidades pulmonares	ENFERMEDAD	2	1.0	2	opacidad pulmonar			opacidades pulmonares	opacidades pulmonares	32557532_ES, 32402687_ES	32402687_ES	32557532_ES, 32402687_ES
neumotórax bilateral	ENFERMEDAD	2	1.0	2	neumotórax bilateral			neumotórax bilateral	neumotorax bilateral	32612465B_ES, 32583150B_ES	32612465B_ES, 32583150B_ES	32612465B_ES, 32583150B_ES
neumonía por sars-cov-2	ENFERMEDAD	2	1.0	2	neumonía por sars-cov-2			neumonía por SARS-CoV-2	neumonia por sarscov2	32427161_ES, 32553608­B_ES	32427161_ES, 32553608­B_ES	32427161_ES, 32553608­B_ES
neumonía multifocal	ENFERMEDAD	2	1.0	2	neumonía multifocal			neumonía multifocal	neumonia multifocal	32617223_ES, 32282312_ES	32617223_ES, 32282312_ES	32617223_ES, 32282312_ES
neumonía intersticial grave	ENFERMEDAD	2	1.0	2	neumonía intersticial grave	64667001	C0206061	neumonía intersticial grave	neumonia intersticial grave	32360384_ES, 32554621_ES	32360384_ES, 32554621_ES	32360384_ES, 32554621_ES
