span_lower	label	doc_freq	doc_perc(%)	term_freq	lemma	snomedid	umls_cui	original_span	span_normalized	filename	filename_positive	filename_certain
electrodo en el cuero cabelludo fetal	PROCEDIMIENTO	1	0.5	1	electrodo en el cuero cabelludo fetal			electrodo en el cuero cabelludo fetal	electrodo en el cuero cabelludo fetal	32590725_ES	32590725_ES	32590725_ES
electrocardiográficos	PROCEDIMIENTO	1	0.5	1	electrocardiográfico			electrocardiográficos	electrocardiograficos	32363351_ES	32363351_ES	32363351_ES
electrocardiogramas	PROCEDIMIENTO	1	0.5	1	electrocardiograma	29303009	C1623258	electrocardiogramas	electrocardiogramas	32586778_ES	32586778_ES	32586778_ES
eegc	PROCEDIMIENTO	1	0.5	1	eegc			EEGc	eegc	32583150B_ES	32583150B_ES	32583150B_ES
ecografías torácicas	PROCEDIMIENTO	1	0.5	1	ecografía torácico			ecografías torácicas	ecografias toracicas	32602267_ES	32602267_ES	32602267_ES
ecografías pulmonares	PROCEDIMIENTO	1	0.5	1	ecografía pulmonar			ecografías pulmonares	ecografias pulmonares	32196627_ES	32196627_ES	32196627_ES
ecografías en las extremidades superiores e inferiores	PROCEDIMIENTO	1	0.5	1	ecografía en el extremidad superior y inferior			ecografías en las extremidades superiores e inferiores	ecografias en las extremidades superiores e inferiores	32426200_ES	32426200_ES	32426200_ES
ecografías craneales	PROCEDIMIENTO	1	0.5	1	ecografía craneal			ecografías craneales	ecografias craneales	32583150B_ES	32583150B_ES	32583150B_ES
ecografía intraoperatoria	PROCEDIMIENTO	1	0.5	1	ecografía intraoperatorio	11582002, 736741000		ecografía intraoperatoria	ecografia intraoperatoria	32589931_ES	32589931_ES	
ecografía fetal	PROCEDIMIENTO	1	0.5	1	ecografía fetal	241491007		ecografía fetal	ecografia fetal	32119083_ES	32119083_ES	32119083_ES
ecografía doble intraoperatoria	PROCEDIMIENTO	1	0.5	1	ecografía doble intraoperatorio	11582002, 736741000		ecografía doble intraoperatoria	ecografia doble intraoperatoria	32589931_ES	32589931_ES	32589931_ES
ecografía doble	PROCEDIMIENTO	1	0.5	1	ecografía doble	312236008		ecografía doble	ecografia doble	32589931_ES	32589931_ES	32589931_ES
ecografía craneal	PROCEDIMIENTO	1	0.5	1	ecografía craneal			ecografía craneal	ecografia craneal	32583150B_ES	32583150B_ES	32583150B_ES
ecografía compresiva de la porción proximal de la vena femoral derecha	PROCEDIMIENTO	1	0.5	1	ecografía compresivo de el porción proximal de el vena femoral derecha			ecografía compresiva de la porción proximal de la vena femoral derecha	ecografia compresiva de la porcion proximal de la vena femoral derecha	32399449_ES	32399449_ES	32399449_ES
ecografía compresiva	PROCEDIMIENTO	1	0.5	1	ecografía compresivo			ecografía compresiva	ecografia compresiva	32399449-B_ES	32399449-B_ES	32399449-B_ES
ecografía a pie de cama	PROCEDIMIENTO	1	0.5	1	ecografía a pie de cama			ecografía a pie de cama	ecografia a pie de cama	32399449-B_ES	32399449-B_ES	32399449-B_ES
ecografía a pie	PROCEDIMIENTO	1	0.5	1	ecografía a pie			ecografía a pie	ecografia a pie	32609542_ES	32609542_ES	32609542_ES
ecografia doppler fetales	PROCEDIMIENTO	1	0.5	1	ecografía doppler fetal			ecografia Doppler fetales	ecografia doppler fetales	32637327B_ES	32637327B_ES	32637327B_ES
ecocardiograma bidimensional	PROCEDIMIENTO	1	0.5	1	ecocardiograma bidimensional			ecocardiograma bidimensional	ecocardiograma bidimensional	32427645_ES	32427645_ES	32427645_ES
ecocardiografía a pie de cama	PROCEDIMIENTO	1	0.5	1	ecocardiografía a pie de cama			ecocardiografía a pie de cama	ecocardiografia a pie de cama	32277408_ES	32277408_ES	32277408_ES
diálisis local de utah	PROCEDIMIENTO	1	0.5	1	diálisis local de utah			diálisis local de Utah	dialisis local de utah	32222713_ES	32222713_ES	32222713_ES
diuréticos intravenosos	PROCEDIMIENTO	1	0.5	1	diurético intravenoso			diuréticos intravenosos	diureticos intravenosos	32622483_ES	32622483_ES	32622483_ES
diuréticos	PROCEDIMIENTO	1	0.5	1	diurético	30492008, 372695000		diuréticos	diureticos	32616174_ES	32616174_ES	32616174_ES
descompresión urgente de su neumotórax	PROCEDIMIENTO	1	0.5	1	descompresión urgente de su neumotórax			descompresión urgente de su neumotórax	descompresion urgente de su neumotorax	32423911_ES	32423911_ES	32423911_ES
cultivos víricos en células vero	PROCEDIMIENTO	1	0.5	1	cultivo vírico en célula vero			cultivos víricos en células vero	cultivos viricos en celulas vero	32638347C_ES	32638347C_ES	32638347C_ES
cultivos víricos de esputo y secreciones nasofaríngeas	PROCEDIMIENTO	1	0.5	1	cultivo vírico de esputo y secreción nasofaríngeo			cultivos víricos de esputo y secreciones nasofaríngeas	cultivos viricos de esputo y secreciones nasofaringeas	32638347A_ES	32638347A_ES	32638347A_ES
cultivos superficiales del virus del herpes simple	PROCEDIMIENTO	1	0.5	1	cultivo superficial de+el virus de+el herpes simple			cultivos superficiales del virus del herpes simple	cultivos superficiales del virus del herpes simple	32292054_ES	32292054_ES	32292054_ES
cultivos de sangre y de LCR	PROCEDIMIENTO	1	0.5	1	cultivo de sangre y de LCR			cultivos de sangre y de LCR	cultivos de sangre y de LCR	32292054_ES	32292054_ES	32292054_ES
cultivos de orina y esputo	PROCEDIMIENTO	1	0.5	1	cultivo de orina y esputo			cultivos de orina y esputo	cultivos de orina y esputo	32250095_ES		32250095_ES
cultivos de orina	PROCEDIMIENTO	1	0.5	1	cultivo de orina	117010004	C0430404	cultivos de orina	cultivos de orina	32554811_ES	32554811_ES	32554811_ES
cultivos de las lesiones de la mano derecha	PROCEDIMIENTO	1	0.5	1	cultivo de el lesión de el mano derecho			cultivos de las lesiones de la mano derecha	cultivos de las lesiones de la mano derecha	32292054_ES	32292054_ES	32292054_ES
cultivos de heces	PROCEDIMIENTO	1	0.5	1	cultivo de hez	117028002	C0430414	cultivos de heces	cultivos de heces	32245909_ES		32245909_ES
cultivos bacteriológicos	PROCEDIMIENTO	1	0.5	1	cultivo bacteriológico			cultivos bacteriológicos	cultivos bacteriologicos	32623310_ES		32623310_ES
cultivos bacterianos y la PCR de líquido cefalorraquídeo	PROCEDIMIENTO	1	0.5	1	cultivo bacteriano y el PCR de líquido cefalorraquídeo			cultivos bacterianos y la PCR de líquido cefalorraquídeo	cultivos bacterianos y la PCR de liquido cefalorraquideo	32601756_ES	32601756_ES	32601756_ES
cultivos aeróbicos de LCR	PROCEDIMIENTO	1	0.5	1	cultivo aeróbico de LCR			cultivos aeróbicos de LCR	cultivos aerobicos de LCR	32653906_ES	32653906_ES	32653906_ES
cultivo de heces	PROCEDIMIENTO	1	0.5	1	cultivo de hez	117028002	C0430414	cultivo de heces	cultivo de heces	32554621_ES	32554621_ES	32554621_ES
cultivo de LCR	PROCEDIMIENTO	1	0.5	1	cultivo de LCR			cultivo de LCR	cultivo de LCR	32563170_ES	32563170_ES	32563170_ES
cribaje genético	PROCEDIMIENTO	1	0.5	1	cribaje genético			cribaje genético	cribaje genetico	32616174_ES	32616174_ES	32616174_ES
craneomaxilofacial	PROCEDIMIENTO	1	0.5	1	craneomaxilofacial			craneomaxilofacial	craneomaxilofacial	32360439-D_ES	32360439-D_ES	32360439-D_ES
corticosteroides sistémicos	PROCEDIMIENTO	1	0.5	1	corticosteroide sistémico	403649009		corticosteroides sistémicos	corticosteroides sistemicos	32399449_ES	32399449_ES	32399449_ES
corticosteroides por vía inhalatoria	PROCEDIMIENTO	1	0.5	1	corticosteroide por vía inhalatorio			corticosteroides por vía inhalatoria	corticosteroides por via inhalatoria	32553608­_A_ES	32553608­_A_ES	32553608­_A_ES
corticosteroides i.v	PROCEDIMIENTO	1	0.5	1	corticosteroide i . v			corticosteroides i.v	corticosteroides iv	32245909_ES	32245909_ES	32245909_ES
corticoides	PROCEDIMIENTO	1	0.5	1	corticoide			corticoides	corticoides	32364123_ES	32364123_ES	32364123_ES
corticoesteroides sistémicos	PROCEDIMIENTO	1	0.5	1	corticoesteroides sistémico			corticoesteroides sistémicos	corticoesteroides sistemicos	32553608­_A_ES	32553608­_A_ES	32553608­_A_ES
coronariografía	PROCEDIMIENTO	1	0.5	1	coronariografía			coronariografía	coronariografia	3229222_ES		3229222_ES
control antiinfecciosas	PROCEDIMIENTO	1	0.5	1	control antiinfeccioso			control antiinfecciosas	control antiinfecciosas	32399450_ES	32399450_ES	32399450_ES
conducción nerviosa	PROCEDIMIENTO	1	0.5	1	conducción nervioso	22690006		conducción nerviosa	conduccion nerviosa	32586958_ES	32586958_ES	32586958_ES
compresas calientes	PROCEDIMIENTO	1	0.5	1	compresa caliente			compresas calientes	compresas calientes	32631770_ES	32631770_ES	32631770_ES
colonoscopia	PROCEDIMIENTO	1	0.5	1	colonoscopia	73761001	C0009378	colonoscopia	colonoscopia	32554621_ES	32554621_ES	32554621_ES
colocar el fórceps	PROCEDIMIENTO	1	0.5	1	colocar el fórceps			colocar el fórceps	colocar el forceps	32590725_ES	32590725_ES	32590725_ES
colocación del catéter	PROCEDIMIENTO	1	0.5	1	colocación de+el catéter			colocación del catéter	colocacion del cateter	32605766_ES	32605766_ES	32605766_ES
colocación de dos stents farmacoactivos	PROCEDIMIENTO	1	0.5	1	colocación de 2 stent farmacoactivos			colocación de dos stents farmacoactivos	colocacion de dos stents farmacoactivos	32586778_ES	32586778_ES	32586778_ES
colectomía derecha	PROCEDIMIENTO	1	0.5	1	colectomía derecho	359571009, 1409005		colectomía derecha	colectomia derecha	32402416­_ES	32402416­_ES	32402416­_ES
colangiorresonancia	PROCEDIMIENTO	1	0.5	1	colangiorresonancia			colangiorresonancia	colangiorresonancia	32653210_ES	32653210_ES	32653210_ES
citometría de flujo	PROCEDIMIENTO	1	0.5	1	citometría de flujo	64444005		citometría de flujo	citometria de flujo	32292053_ES	32292053_ES	32292053_ES
cistectomía transuretral	PROCEDIMIENTO	1	0.5	1	cistectomía transuretral			cistectomía transuretral	cistectomia transuretral	32622819A_ES	32622819A_ES	32622819A_ES
cesárea primaria	PROCEDIMIENTO	1	0.5	1	cesárea primario			cesárea primaria	cesarea primaria	32363336-B_ES	32363336-B_ES	32363336-B_ES
catéter venoso en la vena yugular derecha	PROCEDIMIENTO	1	0.5	1	catéter venoso en el vena yugular derecha			catéter venoso en la vena yugular derecha	cateter venoso en la vena yugular derecha	32275347_ES	32275347_ES	32275347_ES
catéter urinario	PROCEDIMIENTO	1	0.5	1	catéter urinario			catéter urinario	cateter urinario	32605766_ES	32605766_ES	32605766_ES
catéter de swan-ganz	PROCEDIMIENTO	1	0.5	1	catéter de swan-ganz	397755005		catéter de Swan-Ganz	cateter de swanganz	3229222_ES	3229222_ES	3229222_ES
catéter de presión interna	PROCEDIMIENTO	1	0.5	1	catéter de presión interno			catéter de presión interna	cateter de presion interna	32590725_ES	32590725_ES	32590725_ES
catéter de fogarty en varios abordajes (femoral y poplíteo subgenicular	PROCEDIMIENTO	1	0.5	1	catéter de fogarty en varios abordaje ( femoral y poplíteo subgenicular			catéter de Fogarty en varios abordajes (femoral y poplíteo subgenicular	cateter de fogarty en varios abordajes femoral y popliteo subgenicular	32589931_ES	32589931_ES	32589931_ES
catéter 20G en la arteria radial derecha	PROCEDIMIENTO	1	0.5	1	catéter 20 G en el arteria radial derecha			catéter 20G en la arteria radial derecha	cateter 20G en la arteria radial derecha	32589931_ES	32589931_ES	32589931_ES
cateterización cardíaca	PROCEDIMIENTO	1	0.5	1	cateterización cardíaco			cateterización cardíaca	cateterizacion cardiaca	32586778_ES	32586778_ES	32586778_ES
cateterismo venoso bicavo y aórtico central	PROCEDIMIENTO	1	0.5	1	cateterismo venoso bicavo y aórtico central			cateterismo venoso bicavo y aórtico central	cateterismo venoso bicavo y aortico central	32360384_ES	32360384_ES	32360384_ES
cardiotocografía fetal	PROCEDIMIENTO	1	0.5	1	cardiotocografía fetal	387672006, 252947009		cardiotocografía fetal	cardiotocografia fetal	32637327A_ES	32637327A_ES	32637327A_ES
cardiotocografía	PROCEDIMIENTO	1	0.5	1	cardiotocografía	387672006, 252947009		cardiotocografía	cardiotocografia	32637327B_ES	32637327B_ES	32637327B_ES
bypass gástrico	PROCEDIMIENTO	1	0.5	1	bypass gástrico	11127003, 442338001		bypass gástrico	bypass gastrico	32653960_ES	32653960_ES	32653960_ES
bolos i.v	PROCEDIMIENTO	1	0.5	1	bolo i . v			bolos i.v	bolos iv	32631838_ES	32631838_ES	32631838_ES
biopsias de los pulmones	PROCEDIMIENTO	1	0.5	1	biopsia de el pulmón			biopsias de los pulmones	biopsias de los pulmones	32085846_ES	32085846_ES	32085846_ES
biopsias	PROCEDIMIENTO	1	0.5	1	biopsia	129314006, 86273004	C0005558, C0005558	biopsias	biopsias	32636116_ES	32636116_ES	32636116_ES
biopsia renal	PROCEDIMIENTO	1	0.5	1	biopsia renal	7246002	C0194073	biopsia renal	biopsia renal	32292867_ES	32292867_ES	32292867_ES
biopsia endomiocárdica	PROCEDIMIENTO	1	0.5	1	biopsia endomiocárdica	39441009, 387829002		biopsia endomiocárdica	biopsia endomiocardica	32267502_ES	32267502_ES	32267502_ES
biopsia en sacabocados de 5 mm de la nalga izquierda	PROCEDIMIENTO	1	0.5	1	biopsia en sacabocados de 5 mm de el nalga izquierdo			biopsia en sacabocados de 5 mm de la nalga izquierda	biopsia en sacabocados de 5 mm de la nalga izquierda	32352487_ES	32352487_ES	32352487_ES
biopsia en fresco de piel	PROCEDIMIENTO	1	0.5	1	biopsia en fresco de piel			biopsia en fresco de piel	biopsia en fresco de piel	32352486_ES	32352486_ES	32352486_ES
biopsia de riñón guiada por ecógrafo	PROCEDIMIENTO	1	0.5	1	biopsia de riñón guiar por ecógrafo			biopsia de riñón guiada por ecógrafo	biopsia de rinon guiada por ecografo	32622819B_ES	32622819B_ES	32622819B_ES
biopsia de piel del hombro izquierdo	PROCEDIMIENTO	1	0.5	1	biopsia de piel de+el hombro izquierdo			biopsia de piel del hombro izquierdo	biopsia de piel del hombro izquierdo	32352486_ES	32352486_ES	32352486_ES
biopsia de piel	PROCEDIMIENTO	1	0.5	1	biopsia de piel	240977001	C0150866	biopsia de piel	biopsia de piel	32425356_ES	32425356_ES	32425356_ES
biopsia de médula ósea	PROCEDIMIENTO	1	0.5	1	biopsia de médula óseo	234326005		biopsia de médula ósea	biopsia de medula osea	32601756_ES	32601756_ES	32601756_ES
biopsia broncoscópica	PROCEDIMIENTO	1	0.5	1	biopsia broncoscópica			biopsia broncoscópica	biopsia broncoscopica	32165205_ES	32165205_ES	32165205_ES
balón de contrapulsación y oxigenador extracorpóreo de membrana (ecmo) venoarterial femoral	PROCEDIMIENTO	1	0.5	1	balón de contrapulsación y oxigenador extracorpórea de membrana ( ecmo ) venoarterial femoral			balón de contrapulsación y oxigenador extracorpóreo de membrana (ECMO) venoarterial femoral	balon de contrapulsacion y oxigenador extracorporeo de membrana ecmo venoarterial femoral	3229222_ES	3229222_ES	3229222_ES
autotrasplante de médula ósea	PROCEDIMIENTO	1	0.5	1	autotrasplante de médula óseo			autotrasplante de médula ósea	autotrasplante de medula osea	32615155_ES	32615155_ES	32615155_ES
auscultación respiratoria	PROCEDIMIENTO	1	0.5	1	auscultación respiratorio			auscultación respiratoria	auscultacion respiratoria	3229222_ES	3229222_ES	3229222_ES
auscultación pulmonar posterior	PROCEDIMIENTO	1	0.5	1	auscultación pulmonar posterior			auscultación pulmonar posterior	auscultacion pulmonar posterior	32612435_ES	32612435_ES	32612435_ES
auscultación cardiopulmonar	PROCEDIMIENTO	1	0.5	1	auscultación cardiopulmonar			auscultación cardiopulmonar	auscultacion cardiopulmonar	32631646_ES	32631646_ES	32631646_ES
auscultación cardiaca	PROCEDIMIENTO	1	0.5	1	auscultación cardiaco	449263002		auscultación cardiaca	auscultacion cardiaca	32607304_Es	32607304_Es	32607304_Es
aspirados nasofaríngeos	PROCEDIMIENTO	1	0.5	1	aspirar nasofaríngeo	258411007		aspirados nasofaríngeos	aspirados nasofaringeos	32554811_ES	32554811_ES	32554811_ES
aspirados medulares	PROCEDIMIENTO	1	0.5	1	aspirar medular			aspirados medulares	aspirados medulares	32636116_ES	32636116_ES	32636116_ES
aspirados de médula ósea	PROCEDIMIENTO	1	0.5	1	aspirar de médula óseo			aspirados de médula ósea	aspirados de medula osea	32615155_ES	32615155_ES	32615155_ES
aspirado nasofaríngeo	PROCEDIMIENTO	1	0.5	1	aspirar nasofaríngeo	258411007		aspirado nasofaríngeo	aspirado nasofaringeo	32363217_ES	32363217_ES	32363217_ES
aspirado medular	PROCEDIMIENTO	1	0.5	1	aspirar medular			aspirado medular	aspirado medular	32294340_ES	32294340_ES	32294340_ES
aspirado de médula ósea	PROCEDIMIENTO	1	0.5	1	aspirar de médula óseo	391426006		aspirado de médula ósea	aspirado de medula osea	32615155_ES	32615155_ES	32615155_ES
aspiración del esputo	PROCEDIMIENTO	1	0.5	1	aspiración de+el esputo			aspiración del esputo	aspiracion del esputo	32179908_ES	32179908_ES	32179908_ES
aspiración de cánula orotraqueal	PROCEDIMIENTO	1	0.5	1	aspiración de cánula orotraqueal			aspiración de cánula orotraqueal	aspiracion de canula orotraqueal	32638890_ES	32638890_ES	32638890_ES
aptc de doble energía	PROCEDIMIENTO	1	0.5	1	aptc de doble energía			APTC de doble energía	aptc de doble energia	32402687_ES	32402687_ES	32402687_ES
apendicectomía	PROCEDIMIENTO	1	0.5	1	apendicectomía	80146002		apendicectomía	apendicectomia	32631645_ES	32631645_ES	32631645_ES
análisis toxicológico de orina	PROCEDIMIENTO	1	0.5	1	análisis toxicológico de orina			análisis toxicológico de orina	analisis toxicologico de orina	32593478_ES	32593478_ES	32593478_ES
análisis serológicos específicos para sars-cov-2	PROCEDIMIENTO	1	0.5	1	análisis serológico específico para sars-cov-2			análisis serológicos específicos para SARS-CoV-2	analisis serologicos especificos para sarscov2	32623310_ES	32623310_ES	32623310_ES
análisis serológico de aspergillus y antigenemia	PROCEDIMIENTO	1	0.5	1	análisis serológico de aspergillus y antigenemia			análisis serológico de Aspergillus y antigenemia	analisis serologico de aspergillus y antigenemia	32623310_ES	32623310_ES	32623310_ES
análisis moleculares	PROCEDIMIENTO	1	0.5	1	análisis molecular			análisis moleculares	analisis moleculares	32267502_ES	32267502_ES	32267502_ES
análisis histopatológico de la tromboembolectomía	PROCEDIMIENTO	1	0.5	1	análisis histopatológico de el tromboembolectomía			análisis histopatológico de la tromboembolectomía	analisis histopatologico de la tromboembolectomia	32562891_ES	32562891_ES	32562891_ES
análisis histológico placentario	PROCEDIMIENTO	1	0.5	1	análisis histológico placentario			análisis histológico placentario	analisis histologico placentario	32637327A_ES	32637327A_ES	32637327A_ES
análisis electromiográficos	PROCEDIMIENTO	1	0.5	1	análisis electromiográfico			Análisis electromiográficos	analisis electromiograficos	32586958_ES	32586958_ES	32586958_ES
análisis de ttpa	PROCEDIMIENTO	1	0.5	1	análisis de ttpa			análisis de TTPa	analisis de ttpa	32401344_ES	32401344_ES	32401344_ES
análisis de sangre y microbiológicos	PROCEDIMIENTO	1	0.5	1	análisis de sangre y microbiológico			análisis de sangre y microbiológicos	analisis de sangre y microbiologicos	32594151_ES	32594151_ES	32594151_ES
análisis de sangre y de orina	PROCEDIMIENTO	1	0.5	1	análisis de sangre y de orina			análisis de sangre y de orina	analisis de sangre y de orina	32639064_ES	32639064_ES	32639064_ES
análisis de orina mediante catéter	PROCEDIMIENTO	1	0.5	1	análisis de orina mediante catéter			análisis de orina mediante catéter	analisis de orina mediante cateter	32265235_ES	32265235_ES	32265235_ES
análisis de hipercoagulabilidad	PROCEDIMIENTO	1	0.5	1	análisis de hipercoagulabilidad			análisis de hipercoagulabilidad	analisis de hipercoagulabilidad	32426200_ES	32426200_ES	32426200_ES
análisis de	PROCEDIMIENTO	1	0.5	1	análisis de	62302004		análisis de	analisis de	32418288_ES	32418288_ES	32418288_ES
análisis completo autoinmunitario	PROCEDIMIENTO	1	0.5	1	análisis completo autoinmunitario			análisis completo autoinmunitario	analisis completo autoinmunitario	32292867_ES	32292867_ES	32292867_ES
análisis citométrico y bioquímico de LCR	PROCEDIMIENTO	1	0.5	1	análisis citométrico y bioquímico de LCR			análisis citométrico y bioquímico de LCR	analisis citometrico y bioquimico de LCR	32653906_ES	32653906_ES	32653906_ES
análisis citológico	PROCEDIMIENTO	1	0.5	1	análisis citológico			análisis citológico	analisis citologico	32594151_ES	32594151_ES	32594151_ES
análisis bioquímico sérico	PROCEDIMIENTO	1	0.5	1	análisis bioquímico sérico			análisis bioquímico sérico	analisis bioquimico serico	32168162_ES	32168162_ES	32168162_ES
antivíricos y corticosteroides	PROCEDIMIENTO	1	0.5	1	antivírico y corticosteroide			antivíricos y corticosteroides	antiviricos y corticosteroides	32359711_ES	32359711_ES	32359711_ES
antinflamatorios no esteroideos	PROCEDIMIENTO	1	0.5	1	antinflamatorios no esteroideo	16403005	C0003211	antinflamatorios no esteroideos	antinflamatorios no esteroideos	32205138_ES	32205138_ES	32205138_ES
antiinflamatorios no esteroideos	PROCEDIMIENTO	1	0.5	1	antiinflamatorio no esteroideo	16403005	C0003211	antiinflamatorios no esteroideos	antiinflamatorios no esteroideos	32607304_Es	32607304_Es	32607304_Es
antiinflamatorios	PROCEDIMIENTO	1	0.5	1	antiinflamatorio	72897008	C0003209	antiinflamatorios	antiinflamatorios	32032497_ES	32032497_ES	32032497_ES
antihistamínicos	PROCEDIMIENTO	1	0.5	1	antihistamínico	320678002		antihistamínicos	antihistaminicos	32294273_ES	32294273_ES	32294273_ES
antihipertensivos	PROCEDIMIENTO	1	0.5	1	antihipertensivo	318949000	C0350167	antihipertensivos	antihipertensivos	32292904_ES	32292904_ES	32292904_ES
anticoagulantes profilácticos	PROCEDIMIENTO	1	0.5	1	anticoagulante profiláctico			anticoagulantes profilácticos	anticoagulantes profilacticos	32590725_ES	32590725_ES	32590725_ES
anticoagulantes preventivos	PROCEDIMIENTO	1	0.5	1	anticoagulante preventivo			anticoagulantes preventivos	anticoagulantes preventivos	32638347B_ES	32638347B_ES	32638347B_ES
anticoagulantes orales	PROCEDIMIENTO	1	0.5	1	anticoagulante oral	319725001	C0354604	anticoagulantes orales	anticoagulantes orales	32589931_ES	32589931_ES	32589931_ES
anticoagulante por vía oral	PROCEDIMIENTO	1	0.5	1	anticoagulante por vía oral			anticoagulante por vía oral	anticoagulante por via oral	32617903A_ES	32617903A_ES	32617903A_ES
anticoagulación con heparina	PROCEDIMIENTO	1	0.5	1	anticoagulación con heparina			anticoagulación con heparina	anticoagulacion con heparina	32622483_ES	32622483_ES	32622483_ES
antibióticos y antifúngicos	PROCEDIMIENTO	1	0.5	1	antibiótico y antifúngico			antibióticos y antifúngicos	antibioticos y antifungicos	32636116_ES	32636116_ES	32636116_ES
antibióticos orales	PROCEDIMIENTO	1	0.5	1	antibiótico oral			antibióticos orales	antibioticos orales	32292054_ES	32292054_ES	32292054_ES
antibióticos betalactámicos intravenosos	PROCEDIMIENTO	1	0.5	1	antibiótico betalactámico intravenoso			antibióticos betalactámicos intravenosos	antibioticos betalactamicos intravenosos	32412848_ES	32412848_ES	32412848_ES
antibiograma	PROCEDIMIENTO	1	0.5	1	antibiograma	14788002	C0201179	antibiograma	antibiograma	32594151_ES	32594151_ES	32594151_ES
antiagregantes plaquetarios	PROCEDIMIENTO	1	0.5	1	antiagregantes plaquetario			antiagregantes plaquetarios	antiagregantes plaquetarios	32586778_ES	32586778_ES	32586778_ES
angiotomografía	PROCEDIMIENTO	1	0.5	1	angiotomografía	418272005		angiotomografía	angiotomografia	32424482_ES	32424482_ES	32424482_ES
angiografía por resonancia magnética	PROCEDIMIENTO	1	0.5	1	angiografía por resonancia magnético	105370006		angiografía por resonancia magnética	angiografia por resonancia magnetica	32360439-D_ES	32360439-D_ES	32360439-D_ES
anestésicos tópicos	PROCEDIMIENTO	1	0.5	1	anestésico tópico	67585005, 373520001		anestésicos tópicos	anestesicos topicos	32589314_ES	32589314_ES	32589314_ES
anestesia general	PROCEDIMIENTO	1	0.5	1	anestesia general	50697003	C0002915	anestesia general	anestesia general	32589931_ES	32589931_ES	32589931_ES
anestesia epidural	PROCEDIMIENTO	1	0.5	1	anestesia epidural	18946005	C0002913	anestesia epidural	anestesia epidural	32119083_ES	32119083_ES	32119083_ES
anestesia	PROCEDIMIENTO	1	0.5	1	anestesiar	33653009	C0278134	anestesia	anestesia	32363336_ES	32363336_ES	32363336_ES
amoxicilina por vía oral	PROCEDIMIENTO	1	0.5	1	amoxicilina por vía oral			amoxicilina por vía oral	amoxicilina por via oral	32639064_ES	32639064_ES	32639064_ES
amniotomía	PROCEDIMIENTO	1	0.5	1	amniotomía	408816000		amniotomía	amniotomia	32590725_ES	32590725_ES	32590725_ES
altas dosis de vasopresores	PROCEDIMIENTO	1	0.5	1	alto dosis de vasopresor			altas dosis de vasopresores	altas dosis de vasopresores	3229222_ES	3229222_ES	3229222_ES
alimentación nasogástrica	PROCEDIMIENTO	1	0.5	1	alimentación nasogástrico	229914003		alimentación nasogástrica	alimentacion nasogastrica	32426200_ES	32426200_ES	32426200_ES
aislamiento respiratorio	PROCEDIMIENTO	1	0.5	1	aislamiento respiratorio	439742002	C0748359	aislamiento respiratorio	aislamiento respiratorio	32609542_ES	32609542_ES	32609542_ES
administró oxígeno y antibióticos	PROCEDIMIENTO	1	0.5	1	administrar oxígeno y antibiótico			administró oxígeno y antibióticos	administro oxigeno y antibioticos	32320556_ES	32320556_ES	32320556_ES
administró oxígeno	PROCEDIMIENTO	1	0.5	1	administrar oxígeno			administró oxígeno	administro oxigeno	32586778_ES	32586778_ES	32586778_ES
administró hidratación	PROCEDIMIENTO	1	0.5	1	administrar hidratación			administró hidratación	administro hidratacion	32620682_ES		32620682_ES
administró abipenem	PROCEDIMIENTO	1	0.5	1	administrar abipenem			administró abipenem	administro abipenem	32161941_ES	32161941_ES	32161941_ES
administraron corticoesteroides	PROCEDIMIENTO	1	0.5	1	administrar corticoesteroides			administraron corticoesteroides	administraron corticoesteroides	32590725_ES		32590725_ES
administraron antivíricos	PROCEDIMIENTO	1	0.5	1	administrar antivírico			administraron antivíricos	administraron antiviricos	32557532_ES		32557532_ES
administraron anticoagulantes	PROCEDIMIENTO	1	0.5	1	administrar anticoagulante			administraron anticoagulantes	administraron anticoagulantes	32427645_ES	32427645_ES	32427645_ES
administraron antibióticos y antipiréticos	PROCEDIMIENTO	1	0.5	1	administrar antibiótico y antipirético			administraron antibióticos y antipiréticos	administraron antibioticos y antipireticos	32637086B_ES	32637086B_ES	32637086B_ES
administración oral	PROCEDIMIENTO	1	0.5	1	administración oral	421106005		administración oral	administracion oral	32554621_ES	32554621_ES	32554621_ES
administración del antibiótico	PROCEDIMIENTO	1	0.5	1	administración de+el antibiótico	68322007		administración del antibiótico	administracion del antibiotico	32318729_ES	32318729_ES	32318729_ES
administración de tensioactivos	PROCEDIMIENTO	1	0.5	1	administración de tensioactivo			administración de tensioactivos	administracion de tensioactivos	32590725_ES		32590725_ES
administración de noradrenalina	PROCEDIMIENTO	1	0.5	1	administración de noradrenalina			administración de noradrenalina	administracion de noradrenalina	32607564_ES	32607564_ES	32607564_ES
administración de heparina de bajo peso molecular	PROCEDIMIENTO	1	0.5	1	administración de heparina de bajo peso molecular			administración de heparina de bajo peso molecular	administracion de heparina de bajo peso molecular	32648092A_ES	32648092A_ES	32648092A_ES
administración de esteroides	PROCEDIMIENTO	1	0.5	1	administración de esteroide	297279009, 15333009	C0149783	administración de esteroides	administracion de esteroides	32418288_ES	32418288_ES	32418288_ES
administración de colquicina	PROCEDIMIENTO	1	0.5	1	administración de colquicina			administración de colquicina	administracion de colquicina	32584431_ES	32584431_ES	32584431_ES
