span_lower	label	doc_freq	doc_perc(%)	term_freq	lemma	snomedid	umls_cui	original_span	span_normalized	filename	filename_positive	filename_certain
deposiciones diarreicas	SINTOMA	1	0.5	1	deposición diarreico			deposiciones diarreicas	deposiciones diarreicas	32631646_ES	32631646_ES	32631646_ES
delirio confusional	SINTOMA	1	0.5	1	delirio confusional			delirio confusional	delirio confusional	32586752_ES		32586752_ES
deficiencias de memoria	SINTOMA	1	0.5	1	deficiencia de memoria			deficiencias de memoria	deficiencias de memoria	32651243_ES	32651243_ES	32651243_ES
defensa en los cuadrantes superior e inferior	SINTOMA	1	0.5	1	defensa en el cuadrante superior y inferior			defensa en los cuadrantes superior e inferior	defensa en los cuadrantes superior e inferior	32427161_ES	32427161_ES	32427161_ES
defecto pupilar aferente	SINTOMA	1	0.5	1	defecto pupilar aferente	232121005	C0339662	defecto pupilar aferente	defecto pupilar aferente	32592761_ES		32592761_ES
debilidad transitoria	SINTOMA	1	0.5	1	debilidad transitorio			debilidad transitoria	debilidad transitoria	32360439-D_ES	32360439-D_ES	32360439-D_ES
debilidad simétrica y global de las 4 extremidades	SINTOMA	1	0.5	1	debilidad simétrico y global de el 4 extremidad			debilidad simétrica y global de las 4 extremidades	debilidad simetrica y global de las 4 extremidades	32364123_ES	32364123_ES	32364123_ES
debilidad simétrica de rápida progresión en las extremidades inferiores	SINTOMA	1	0.5	1	debilidad simétrico de rápido progresión en el extremidad inferior			debilidad simétrica de rápida progresión en las extremidades inferiores	debilidad simetrica de rapida progresion en las extremidades inferiores	32399950_ES	32399950_ES	32399950_ES
debilidad progresiva en todas las extremidades	SINTOMA	1	0.5	1	debilidad progresivo en todo el extremidad			debilidad progresiva en todas las extremidades	debilidad progresiva en todas las extremidades	32399950_ES	32399950_ES	32399950_ES
debilidad progresiva en las extremidades inferiores	SINTOMA	1	0.5	1	debilidad progresivo en el extremidad inferior			debilidad progresiva en las extremidades inferiores	debilidad progresiva en las extremidades inferiores	32399694­­_ES	32399694­­_ES	32399694­­_ES
debilidad persistente bilateral en las extremidades inferiores	SINTOMA	1	0.5	1	debilidad persistente bilateral en el extremidad inferior			debilidad persistente bilateral en las extremidades inferiores	debilidad persistente bilateral en las extremidades inferiores	32617903B_ES	32617903B_ES	32617903B_ES
debilidad muscular general	SINTOMA	1	0.5	1	debilidad muscular general	26544005	C0151786	debilidad muscular general	debilidad muscular general	32639461_ES	32639461_ES	32639461_ES
debilidad motriz facial	SINTOMA	1	0.5	1	debilidad motriz facial	95666008	C0427055	debilidad motriz facial	debilidad motriz facial	32586958_ES	32586958_ES	32586958_ES
debilidad generalizada	SINTOMA	1	0.5	1	debilidad generalizar			debilidad generalizada	debilidad generalizada	32586676_ES	32586676_ES	32586676_ES
debilidad facial persistente	SINTOMA	1	0.5	1	debilidad facial persistente			debilidad facial persistente	debilidad facial persistente	32586958_ES	32586958_ES	32586958_ES
debilidad facial estable	SINTOMA	1	0.5	1	debilidad facial estable			debilidad facial estable	debilidad facial estable	32586958_ES	32586958_ES	32586958_ES
debilidad en las piernas	SINTOMA	1	0.5	1	debilidad en el pierna			debilidad en las piernas	debilidad en las piernas	32563170_ES	32563170_ES	32563170_ES
debilidad en las extremidades inferiores	SINTOMA	1	0.5	1	debilidad en el extremidad inferior			debilidad en las extremidades inferiores	debilidad en las extremidades inferiores	32617903A_ES	32617903A_ES	32617903A_ES
debilidad en ambas piernas	SINTOMA	1	0.5	1	debilidad en ambos pierna			debilidad en ambas piernas	debilidad en ambas piernas	32353183_ES	32353183_ES	32353183_ES
debilidad distal en las extremidades superiores	SINTOMA	1	0.5	1	debilidad distal en el extremidad superior			debilidad distal en las extremidades superiores	debilidad distal en las extremidades superiores	32399950_ES	32399950_ES	32399950_ES
debilidad de las extremidades inferiores	SINTOMA	1	0.5	1	debilidad de el extremidad inferior			debilidad de las extremidades inferiores	debilidad de las extremidades inferiores	32601756_ES	32601756_ES	32601756_ES
debilidad bilateral subjetiva de las extremidades inferiores	SINTOMA	1	0.5	1	debilidad bilateral subjetivo de el extremidad inferior			debilidad bilateral subjetiva de las extremidades inferiores	debilidad bilateral subjetiva de las extremidades inferiores	32586958_ES	32586958_ES	32586958_ES
debilidad bilateral de grado 4/5 en los deltoides y los flexores de cadera	SINTOMA	1	0.5	1	debilidad bilateral de grado 4/5 en el deltoides y el flexor de cadera			debilidad bilateral de grado 4/5 en los deltoides y los flexores de cadera	debilidad bilateral de grado 45 en los deltoides y los flexores de cadera	32586958_ES	32586958_ES	32586958_ES
cólicos intestinales	SINTOMA	1	0.5	1	cólico intestinal			cólicos intestinales	colicos intestinales	32222713_ES	32222713_ES	32222713_ES
cólicos	SINTOMA	1	0.5	1	cólico			cólicos	colicos	32426200_ES	32426200_ES	32426200_ES
crepitantes en la parte inferior del pulmón	SINTOMA	1	0.5	1	crepitante en el parte inferior de+el pulmón			crepitantes en la parte inferior del pulmón	crepitantes en la parte inferior del pulmon	32198834_ES	32198834_ES	32198834_ES
crepitantes en el pulmón derecho	SINTOMA	1	0.5	1	crepitante en el pulmón derecho			crepitantes en el pulmón derecho	crepitantes en el pulmon derecho	32631838_ES	32631838_ES	32631838_ES
crepitantes en el pulmón	SINTOMA	1	0.5	1	crepitante en el pulmón			crepitantes en el pulmón	crepitantes en el pulmon	32615807C_ES	32615807C_ES	32615807C_ES
crepitantes en ambos pulmones	SINTOMA	1	0.5	1	crepitante en ambos pulmón			crepitantes en ambos pulmones	crepitantes en ambos pulmones	32615807B_ES	32615807B_ES	32615807B_ES
crepitantes débiles	SINTOMA	1	0.5	1	crepitante débil			crepitantes débiles	crepitantes debiles	32637266A_ES	32637266A_ES	32637266A_ES
crepitantes bilaterales en las bases pulmonares	SINTOMA	1	0.5	1	crepitante bilateral en el base pulmonar			crepitantes bilaterales en las bases pulmonares	crepitantes bilaterales en las bases pulmonares	32637437­_ES	32637437­_ES	32637437­_ES
crepitantes bilaterales en ambos pulmones	SINTOMA	1	0.5	1	crepitante bilateral en ambos pulmón			crepitantes bilaterales en ambos pulmones	crepitantes bilaterales en ambos pulmones	32399451_ES	32399451_ES	32399451_ES
crepitantes bilaterales	SINTOMA	1	0.5	1	crepitante bilateral			crepitantes bilaterales	crepitantes bilaterales	32196627_ES	32196627_ES	32196627_ES
crepitantes	SINTOMA	1	0.5	1	crepitante			crepitantes	crepitantes	32269194_ES		32269194_ES
crecimiento de staphylococcus aureus, pseudomonas aeruginosa y acinetobacter dijkshoorniae	SINTOMA	1	0.5	1	crecimiento de staphylococcus aureus , pseudomona aeruginosa y acinetobacter dijkshoorniae			crecimiento de Staphylococcus aureus, Pseudomonas aeruginosa y Acinetobacter dijkshoorniae	crecimiento de staphylococcus aureus pseudomonas aeruginosa y acinetobacter dijkshoorniae	32607564_ES	32607564_ES	32607564_ES
crecimiento de enterococcus faecium resistente a vancomicna y staphylococcus epidermidis	SINTOMA	1	0.5	1	crecimiento de enterococcus faecium resistente a vancomicna y staphylococcus epidermidis			crecimiento de Enterococcus faecium resistente a vancomicna y Staphylococcus epidermidis	crecimiento de enterococcus faecium resistente a vancomicna y staphylococcus epidermidis	32607564_ES	32607564_ES	32607564_ES
covid-19	SINTOMA	1	0.5	1	covid-19	840533007		COVID-19	covid19	32638347C_ES	32638347C_ES	32638347C_ES
convulsiones	SINTOMA	1	0.5	1	convulsión	32631004	C0036572	convulsiones	convulsiones	32583150B_ES	32583150B_ES	32583150B_ES
contracturas de las extremidades	SINTOMA	1	0.5	1	contractura de el extremidad			contracturas de las extremidades	contracturas de las extremidades	32622823_ES	32622823_ES	32622823_ES
consumo excesivo de alcohol	SINTOMA	1	0.5	1	consumo excesivo de alcohol	160592001	C0560219	consumo excesivo de alcohol	consumo excesivo de alcohol	32601756_ES	32601756_ES	32601756_ES
consumo de oxígeno decreciente	SINTOMA	1	0.5	1	consumo de oxígeno decreciente			consumo de oxígeno decreciente	consumo de oxigeno decreciente	32247642_ES	32247642_ES	32247642_ES
congestión leve	SINTOMA	1	0.5	1	congestión leve			congestión leve	congestion leve	32222713_ES	32222713_ES	32222713_ES
congestión faríngea	SINTOMA	1	0.5	1	congestión faríngeo	102617004		congestión faríngea	congestion faringea	32168162_ES	32168162_ES	32168162_ES
congestión conjuntival	SINTOMA	1	0.5	1	congestión conjuntival	246677007		congestión conjuntival	congestion conjuntival	32205138_ES	32205138_ES	32205138_ES
confusión e inquietud	SINTOMA	1	0.5	1	confusión y inquietud			confusión e inquietud	confusion e inquietud	32611761B_ES	32611761B_ES	32611761B_ES
confusión	SINTOMA	1	0.5	1	confusión	37732008		confusión	confusion	32283294_ES	32283294_ES	32283294_ES
cianosis y extremidades frías	SINTOMA	1	0.5	1	cianosis y extremidad frío			cianosis y extremidades frías	cianosis y extremidades frias	32638890_ES	32638890_ES	32638890_ES
cianosis en los dedos de las manos	SINTOMA	1	0.5	1	cianosis en el dedo de el mano			cianosis en los dedos de las manos	cianosis en los dedos de las manos	32589931_ES	32589931_ES	32589931_ES
caída de la saturación de oxígeno	SINTOMA	1	0.5	1	caída de el saturación de oxígeno			caída de la saturación de oxígeno	caida de la saturacion de oxigeno	32586958_ES	32586958_ES	32586958_ES
cambios en su frecuencia de orina y defecaciones	SINTOMA	1	0.5	1	cambio en su frecuencia de orina y defecación			cambios en su frecuencia de orina y defecaciones	cambios en su frecuencia de orina y defecaciones	32607304_Es		32607304_Es
bulto en crecimiento palpable en su región parietal	SINTOMA	1	0.5	1	bulto en crecimiento palpable en su región parietal			bulto en crecimiento palpable en su región parietal	bulto en crecimiento palpable en su region parietal	32165205_ES	32165205_ES	32165205_ES
buen apetito	SINTOMA	1	0.5	1	bueno apetito			buen apetito	buen apetito	32179908_ES	32179908_ES	32179908_ES
brudzinski	SINTOMA	1	0.5	1	brudzinski			Brudzinski	brudzinski	32293714_ES	32293714_ES	32293714_ES
bilioso	SINTOMA	1	0.5	1	bilioso			bilioso	bilioso	32637437­_ES		32637437­_ES
bebedora	SINTOMA	1	0.5	1	bebedor			bebedora	bebedora	32426200_ES		32426200_ES
baja saturación de oxígeno	SINTOMA	1	0.5	1	bajo saturación de oxígeno	449171008		baja saturación de oxígeno	baja saturacion de oxigeno	32650881_ES	32650881_ES	32650881_ES
ausencia de potenciales eléctricos en los nervios sensitivos	SINTOMA	1	0.5	1	ausencia de potencial eléctrico en el nervio sensitivo			ausencia de potenciales eléctricos en los nervios sensitivos	ausencia de potenciales electricos en los nervios sensitivos	32359804_ES	32359804_ES	32359804_ES
aumento significativo de reactantes agudos	SINTOMA	1	0.5	1	aumento significativo de reactante agudo			aumento significativo de reactantes agudos	aumento significativo de reactantes agudos	32648092A_ES	32648092A_ES	32648092A_ES
aumento limítrofe de la ACE sérica	SINTOMA	1	0.5	1	aumento limítrofe de el ACE sérico			aumento limítrofe de la ACE sérica	aumento limitrofe de la ACE serica	32606044_ES	32606044_ES	32606044_ES
aumento del segmento ST en las derivaciones v1-v2 y aVR	SINTOMA	1	0.5	1	aumento de+el segmento ST en el derivación v1-v2 y avr			aumento del segmento ST en las derivaciones V1-V2 y aVR	aumento del segmento ST en las derivaciones v1v2 y aVR	32267502_ES	32267502_ES	32267502_ES
aumento del péptido natriurético cerebral	SINTOMA	1	0.5	1	aumento de+el péptido natriurético cerebral	407059007		aumento del péptido natriurético cerebral	aumento del peptido natriuretico cerebral	32636116_ES	32636116_ES	32636116_ES
aumento del esfuerzo respiratorio	SINTOMA	1	0.5	1	aumento de+el esfuerzo respiratorio			aumento del esfuerzo respiratorio	aumento del esfuerzo respiratorio	32318729_ES		32318729_ES
aumento del dímero D a 6120 ug/l	SINTOMA	1	0.5	1	aumento de+el dímero D a 6120 ug / l			aumento del dímero D a 6120 ug/L	aumento del dimero D a 6120 ugl	32402687_ES	32402687_ES	32402687_ES
aumento de transaminasas y nitrógeno ureico	SINTOMA	1	0.5	1	aumento de transaminasa y nitrógeno ureico			aumento de transaminasas y nitrógeno ureico	aumento de transaminasas y nitrogeno ureico	32593478_ES	32593478_ES	32593478_ES
aumento de transaminasas	SINTOMA	1	0.5	1	aumento de transaminasa			aumento de transaminasas	aumento de transaminasas	32414534_ES	32414534_ES	32414534_ES
aumento de tamaño	SINTOMA	1	0.5	1	aumento de tamaño	15454001		aumento de tamaño	aumento de tamano	32208010_ES	32208010_ES	32208010_ES
aumento de proteínas de la fase aguda	SINTOMA	1	0.5	1	aumento de proteína de el fase agudo			aumento de proteínas de la fase aguda	aumento de proteinas de la fase aguda	32427161_ES	32427161_ES	32427161_ES
aumento de perímetro respecto a contralateral	SINTOMA	1	0.5	1	aumento de perímetro respecto a contralateral			aumento de perímetro respecto a contralateral	aumento de perimetro respecto a contralateral	32631646_ES	32631646_ES	32631646_ES
aumento de neutrófilos	SINTOMA	1	0.5	1	aumento de neutrófilo			aumento de neutrófilos	aumento de neutrofilos	32425356_ES	32425356_ES	32425356_ES
aumento de marcadores de inflamación (proteína c-reactiva	SINTOMA	1	0.5	1	aumento de marcador de inflamación ( proteína c-reactivo			aumento de marcadores de inflamación (proteína C-reactiva	aumento de marcadores de inflamacion proteina creactiva	32639064_ES	32639064_ES	32639064_ES
aumento de los crepitantes pulmonares	SINTOMA	1	0.5	1	aumento de el crepitante pulmonar			aumento de los crepitantes pulmonares	aumento de los crepitantes pulmonares	32423738_ES	32423738_ES	32423738_ES
aumento de linfocitos	SINTOMA	1	0.5	1	aumento de linfocito	124946002	C1268806	aumento de linfocitos	aumento de linfocitos	32636116_ES	32636116_ES	32636116_ES
aumento de leucocitosis	SINTOMA	1	0.5	1	aumento de leucocitosis			aumento de leucocitosis	aumento de leucocitosis	32402416­_ES	32402416­_ES	32402416­_ES
aumento de leucocitos y proteínas	SINTOMA	1	0.5	1	aumento de leucocito y proteína			aumento de leucocitos y proteínas	aumento de leucocitos y proteinas	32601756_ES	32601756_ES	32601756_ES
aumento de leucocitos a 10.800/µl con 9.400 neutrófilos/µl	SINTOMA	1	0.5	1	aumento de leucocito a 10800 / µl con 9400 neutrófilo / µl			aumento de leucocitos a 10.800/µL con 9.400 neutrófilos/µL	aumento de leucocitos a 10800l con 9400 neutrofilosl	32606044_ES	32606044_ES	32606044_ES
aumento de leucocitos	SINTOMA	1	0.5	1	aumento de leucocito			aumento de leucocitos	aumento de leucocitos	32423911_ES	32423911_ES	32423911_ES
aumento de las necesidades de oxígeno	SINTOMA	1	0.5	1	aumento de el necesidad de oxígeno			aumento de las necesidades de oxígeno	aumento de las necesidades de oxigeno	32648092A_ES	32648092A_ES	32648092A_ES
aumento de las latencias distales motoras	SINTOMA	1	0.5	1	aumento de el latencia distal motor			aumento de las latencias distales motoras	aumento de las latencias distales motoras	32364123_ES	32364123_ES	32364123_ES
aumento de lactato	SINTOMA	1	0.5	1	aumento de lactato			aumento de lactato	aumento de lactato	32427161_ES	32427161_ES	32427161_ES
aumento de la latencia mínima de la onda F para las raíces L5 y S1	SINTOMA	1	0.5	1	aumento de el latencia mínimo de el onda F para el raíz L5 y S1			aumento de la latencia mínima de la onda F para las raíces L5 y S1	aumento de la latencia minima de la onda F para las raices L5 y S1	32364123_ES	32364123_ES	32364123_ES
aumento de la lactato-deshidrogenasa	SINTOMA	1	0.5	1	aumento de el lactato-deshidrogenasa			aumento de la lactato-deshidrogenasa	aumento de la lactatodeshidrogenasa	32606105_ES	32606105_ES	32606105_ES
aumento de la demanda de oxígeno	SINTOMA	1	0.5	1	aumento de el demanda de oxígeno			aumento de la demanda de oxígeno	aumento de la demanda de oxigeno	32215898_ES	32215898_ES	32215898_ES
aumento de la creatina-cinasa	SINTOMA	1	0.5	1	aumento de el creatina-cinasa			aumento de la creatina-cinasa	aumento de la creatinacinasa	32622823_ES	32622823_ES	32622823_ES
aumento de la concentración de dímero D en	SINTOMA	1	0.5	1	aumento de el concentración de dímero D en			aumento de la concentración de dímero D en	aumento de la concentracion de dimero D en	32639089_ES	32639089_ES	32639089_ES
aumento de la cifra de leucocitos	SINTOMA	1	0.5	1	aumento de el cifra de leucocito			aumento de la cifra de leucocitos	aumento de la cifra de leucocitos	32278585_ES	32278585_ES	32278585_ES
aumento de la cifra de eritrocitos	SINTOMA	1	0.5	1	aumento de el cifra de eritrocito			aumento de la cifra de eritrocitos	aumento de la cifra de eritrocitos	32554423_ES	32554423_ES	32554423_ES
aumento de la alanina-aminotransferasa	SINTOMA	1	0.5	1	aumento de el alanina-aminotransferasa			aumento de la alanina-aminotransferasa	aumento de la alaninaaminotransferasa	32277408_ES	32277408_ES	32277408_ES
aumento de la LDH	SINTOMA	1	0.5	1	aumento de el LDH			aumento de la LDH	aumento de la LDH	32607564_ES	32607564_ES	32607564_ES
aumento de interleucina	SINTOMA	1	0.5	1	aumento de interleucina			aumento de interleucina	aumento de interleucina	32587121_ES	32587121_ES	32587121_ES
aumento de fibrinógeno, dímero D y proteína c-reactiva	SINTOMA	1	0.5	1	aumento de fibrinógeno , dímero D y proteína c-reactivo			aumento de fibrinógeno, dímero D y proteína C-reactiva	aumento de fibrinogeno dimero D y proteina creactiva	32648092C_ES	32648092C_ES	32648092C_ES
aumento de enzimas hepáticas	SINTOMA	1	0.5	1	aumento de enzima hepático			aumento de enzimas hepáticas	aumento de enzimas hepaticas	32427161_ES	32427161_ES	32427161_ES
aumento de dímero D	SINTOMA	1	0.5	1	aumento de dímero D			aumento de dímero D	aumento de dimero D	32589931_ES	32589931_ES	32589931_ES
aumento de creatinina	SINTOMA	1	0.5	1	aumento de creatinina			aumento de creatinina	aumento de creatinina	32638890_ES	32638890_ES	32638890_ES
aumento de LDH	SINTOMA	1	0.5	1	aumento de LDH			aumento de LDH	aumento de LDH	32588185_ES	32588185_ES	32588185_ES
aumento de C3 y C4	SINTOMA	1	0.5	1	aumento de C3 y C4			aumento de C3 y C4	aumento de C3 y C4	32639461_ES	32639461_ES	32639461_ES
aumento adicional de la proteína c-reactiva	SINTOMA	1	0.5	1	aumento adicional de el proteína c-reactivo			aumento adicional de la proteína C-reactiva	aumento adicional de la proteina creactiva	32278585_ES	32278585_ES	32278585_ES
astenia aguda en ambas piernas	SINTOMA	1	0.5	1	astenia agudo en ambos pierna			astenia aguda en ambas piernas	astenia aguda en ambas piernas	32246917_ES	32246917_ES	32246917_ES
artromialgia generalizada	SINTOMA	1	0.5	1	artromialgia generalizar			artromialgia generalizada	artromialgia generalizada	32617223_ES	32617223_ES	32617223_ES
artralgias	SINTOMA	1	0.5	1	artralgia	57676002	C0003862	artralgias	artralgias	32294264_ES	32294264_ES	32294264_ES
arreflexia generalizada	SINTOMA	1	0.5	1	arreflexia generalizar			arreflexia generalizada	arreflexia generalizada	32399694­­_ES	32399694­­_ES	32399694­­_ES
arreflexia en ambas piernas y pies	SINTOMA	1	0.5	1	arreflexia en ambos pierna y pie			arreflexia en ambas piernas y pies	arreflexia en ambas piernas y pies	32246917_ES	32246917_ES	32246917_ES
arreflexia	SINTOMA	1	0.5	1	arreflexia	37280007	C0234146	arreflexia	arreflexia	32359804_ES	32359804_ES	32359804_ES
apirético	SINTOMA	1	0.5	1	apirético			apirético	apiretico	32602267_ES	32602267_ES	32602267_ES
anémico	SINTOMA	1	0.5	1	anémico			anémico	anemico	32639064_ES		32639064_ES
ansioso	SINTOMA	1	0.5	1	ansioso			ansioso	ansioso	32222713_ES	32222713_ES	32222713_ES
ansiedad	SINTOMA	1	0.5	1	ansiedad	48694002	C0003467	ansiedad	ansiedad	32593478_ES		32593478_ES
anosmia/ageusia	SINTOMA	1	0.5	1	anosmia / ageusia			anosmia/ageusia	anosmiaageusia	32556106_ES		32556106_ES
anomalías de los bulbos olfativos	SINTOMA	1	0.5	1	anomalía de el bulbo olfativo			anomalías de los bulbos olfativos	anomalias de los bulbos olfativos	32267483_ES		32267483_ES
anomalías de las extremidades superiores	SINTOMA	1	0.5	1	anomalía de el extremidad superior			anomalías de las extremidades superiores	anomalias de las extremidades superiores	32617903B_ES		32617903B_ES
anomalías de la marcha	SINTOMA	1	0.5	1	anomalía de el marcha			anomalías de la marcha	anomalias de la marcha	32592761_ES	32592761_ES	32592761_ES
anhedonia	SINTOMA	1	0.5	1	anhedonia	28669007	C0178417	anhedonia	anhedonia	32605766_ES	32605766_ES	32605766_ES
alucinación auditiva	SINTOMA	1	0.5	1	alucinación auditivo	78595002		alucinación auditiva	alucinacion auditiva	32593478_ES	32593478_ES	32593478_ES
altibajos cognitivos	SINTOMA	1	0.5	1	altibajo cognitivo			altibajos cognitivos	altibajos cognitivos	32418288_ES	32418288_ES	32418288_ES
alteración sistólica del ventrículo	SINTOMA	1	0.5	1	alteración sistólico de+el ventrículo			alteración sistólica del ventrículo	alteracion sistolica del ventriculo	32282027_ES	32282027_ES	32282027_ES
alteración mental	SINTOMA	1	0.5	1	alteración mental			alteración mental	alteracion mental	32605766_ES	32605766_ES	32605766_ES
alteración grave de las cavidades cardíacas	SINTOMA	1	0.5	1	alteración grave de el cavidad cardíaco			alteración grave de las cavidades cardíacas	alteracion grave de las cavidades cardiacas	32360384_ES	32360384_ES	32360384_ES
alteración en la sensibilidad de los 4 miembros a nivel distal	SINTOMA	1	0.5	1	alteración en el sensibilidad de el 4 miembro a nivel distal			alteración en la sensibilidad de los 4 miembros a nivel distal	alteracion en la sensibilidad de los 4 miembros a nivel distal	32364123_ES	32364123_ES	32364123_ES
alteración de las funciones ejecutivas	SINTOMA	1	0.5	1	alteración de el función ejecutivo			alteración de las funciones ejecutivas	alteracion de las funciones ejecutivas	32414534_ES	32414534_ES	32414534_ES
alteración de la marcha	SINTOMA	1	0.5	1	alteración de el marcha	206817004		alteración de la marcha	alteracion de la marcha	32590204_ES	32590204_ES	32590204_ES
alteración de la capacidad hepática y renal	SINTOMA	1	0.5	1	alteración de el capacidad hepático y renal			alteración de la capacidad hepática y renal	alteracion de la capacidad hepatica y renal	32277408_ES	32277408_ES	32277408_ES
alteración de coagulación	SINTOMA	1	0.5	1	alteración de coagulación			alteración de coagulación	alteracion de coagulacion	32639461_ES	32639461_ES	32639461_ES
alteraciones inespecíficas de la onda T	SINTOMA	1	0.5	1	alteración inespecífico de el onda T			alteraciones inespecíficas de la onda T	alteraciones inespecificas de la onda T	32363336_ES	32363336_ES	32363336_ES
alteraciones del sueño	SINTOMA	1	0.5	1	alteración de+el sueño	206746001		alteraciones del sueño	alteraciones del sueno	32605766_ES	32605766_ES	32605766_ES
alteraciones del estado de ánimo	SINTOMA	1	0.5	1	alteración de+el estado de ánimo			alteraciones del estado de ánimo	alteraciones del estado de animo	32593478_ES		32593478_ES
alteraciones de la mucosa	SINTOMA	1	0.5	1	alteración de el mucosa			alteraciones de la mucosa	alteraciones de la mucosa	32427161_ES		32427161_ES
alteraciones cutáneas	SINTOMA	1	0.5	1	alteración cutáneo			alteraciones cutáneas	alteraciones cutaneas	32602610_ES	32602610_ES	32602610_ES
alerta fluctuante	SINTOMA	1	0.5	1	alerta fluctuante			alerta fluctuante	alerta fluctuante	32418288_ES	32418288_ES	32418288_ES
afasia global	SINTOMA	1	0.5	1	afasia global	23011003	C0234469	afasia global	afasia global	32648092B_ES	32648092B_ES	32648092B_ES
afasia anómica	SINTOMA	1	0.5	1	afasia anómico	10325006		afasia anómica	afasia anomica	32360439-D_ES	32360439-D_ES	32360439-D_ES
afasia	SINTOMA	1	0.5	1	afasia	87486003	C0003537	afasia	afasia	32360439-C_ES	32360439-C_ES	32360439-C_ES
adelgazamiento	SINTOMA	1	0.5	1	adelgazamiento			adelgazamiento	adelgazamiento	32427645_ES	32427645_ES	32427645_ES
acúfenos	SINTOMA	1	0.5	1	acúfeno	60862001		acúfenos	acufenos	32207255_ES	32207255_ES	32207255_ES
acumulación de líquido libre en la zona paracólica derecha y pélvica	SINTOMA	1	0.5	1	acumulación de líquido libre en el zona paracólico derecho y pélvico			acumulación de líquido libre en la zona paracólica derecha y pélvica	acumulacion de liquido libre en la zona paracolica derecha y pelvica	32640066_ES	32640066_ES	32640066_ES
acroisquemia persistente bilateral de las extremidades inferiores	SINTOMA	1	0.5	1	acroisquemia persistente bilateral de el extremidad inferior			acroisquemia persistente bilateral de las extremidades inferiores	acroisquemia persistente bilateral de las extremidades inferiores	32589931_ES	32589931_ES	32589931_ES
abrasión del labio inferior	SINTOMA	1	0.5	1	abrasión de+el labio inferior			abrasión del labio inferior	abrasion del labio inferior	32593478_ES	32593478_ES	32593478_ES
abombamiento apical	SINTOMA	1	0.5	1	abombamiento apical			abombamiento apical	abombamiento apical	32363351_ES	32363351_ES	32363351_ES
abdomen estaba tenso	SINTOMA	1	0.5	1	abdomen estar tenso			abdomen estaba tenso	abdomen estaba tenso	32427161_ES	32427161_ES	32427161_ES
TAC de las fosas nasales	SINTOMA	1	0.5	1	TAC de el fosa nasal			TAC de las fosas nasales	TAC de las fosas nasales	32267483_ES	32267483_ES	32267483_ES
T citotóxicos	SINTOMA	1	0.5	1	T citotóxico			T citotóxicos	T citotoxicos	32636116_ES	32636116_ES	32636116_ES
PCR para sars-cov-2 fue positiva	SINTOMA	1	0.5	1	PCR para sars-cov-2 ser positivo			PCR para SARS-CoV-2 fue positiva	PCR para sarscov2 fue positiva	32605712_ES	32605712_ES	32605712_ES
PCR del LCR para detección de sars-cov-2 fue negativa	SINTOMA	1	0.5	1	PCR de+el LCR para detección de sars-cov-2 ser negativo			PCR del LCR para detección de SARS-CoV-2 fue negativa	PCR del LCR para deteccion de sarscov2 fue negativa	32563170_ES	32563170_ES	32563170_ES
