span_lower	label	doc_freq	doc_perc(%)	term_freq	lemma	snomedid	umls_cui	original_span	span_normalized	filename
hemiparesia izquierda	ENFERMEDAD	1	0.5	1	hemiparesia izquierdo	278287000	C0457436	hemiparesia izquierda	hemiparesia izquierda	32360439-C_ES
hematoma en el tronco	ENFERMEDAD	1	0.5	1	hematoma en el tronco			hematoma en el tronco	hematoma en el tronco	32401344_ES
gripe	ENFERMEDAD	1	0.5	1	gripe	6142004	C0021400	gripe	gripe	32267140_ES
granulopatias	ENFERMEDAD	1	0.5	1	granulopatías			granulopatías	granulopatías	32622819B_ES
glomerulopatia colapsante	ENFERMEDAD	1	0.5	1	glomerulopatía colapsante			glomerulopatía colapsante	glomerulopatía colapsante	32292867_ES
gastroenteritis	ENFERMEDAD	1	0.5	1	gastroenteritis	25374005	C0017160	gastroenteritis	gastroenteritis	32363217_ES
gastritis cronica	ENFERMEDAD	1	0.5	1	gastritis crónico			gastritis crónica	gastritis crónica	32208010_ES
gangrenosas negras en las yemas de los dedos	ENFERMEDAD	1	0.5	1	gangrenoso negro en el yema de el dedo			gangrenosas negras en las yemas de los dedos	gangrenosas negras en las yemas de los dedos	32359711_ES
gangrena seca	ENFERMEDAD	1	0.5	1	gangrena seco	67087007	C0333536	gangrena seca	gangrena seca	32589931_ES
gangrena	ENFERMEDAD	1	0.5	1	gangrenar	36024000	C0017086	gangrena	gangrena	32359711_ES
fractura pelvica	ENFERMEDAD	1	0.5	1	fractura pélvico			fractura pélvica	fractura pélvica	32399450_ES
fractura	ENFERMEDAD	1	0.5	1	fracturar	72704001	C0016658	fractura	fractura	32644205_ES
fisura palatina	ENFERMEDAD	1	0.5	1	fisura palatino	87979003	C0008925	fisura palatina	fisura palatina	32554811_ES
fibrosis focal	ENFERMEDAD	1	0.5	1	fibrosis focal	45559001	C0521195	fibrosis focal	fibrosis focal	32650881_ES
fibrosis de reemplazo	ENFERMEDAD	1	0.5	1	fibrosis de reemplazo			fibrosis de reemplazo	fibrosis de reemplazo	32267502_ES
fibrilacion auricular paroxistica	ENFERMEDAD	1	0.5	1	fibrilación auricular paroxístico			fibrilación auricular paroxística	fibrilación auricular paroxística	32635747_ES
fibrilacion auricular intermitente	ENFERMEDAD	1	0.5	1	fibrilación auricular intermitente			fibrilación auricular intermitente	fibrilación auricular intermitente	32622819A_ES
feto intrauterino	ENFERMEDAD	1	0.5	1	feto intrauterino	738945005, 398236008	C0694756, C4521295	feto intrauterino	feto intrauterino	32119083_ES
feto estaba en occipucio anterior	ENFERMEDAD	1	0.5	1	feto estar en occipucio anterior			feto estaba en occipucio anterior	feto estaba en occipucio anterior	32590725_ES
fetales de parto	ENFERMEDAD	1	0.5	1	fetal de parto			fetales de parto	fetales de parto	32590725_ES
faringitis aguda	ENFERMEDAD	1	0.5	1	faringitis agudo	27321001, 363746003	C0001344, C0001344, C0031350	faringitis aguda	faringitis aguda	32639461_ES
faringitis	ENFERMEDAD	1	0.5	1	faringitis	37616004, 405737000	C0031350, C0031350	faringitis	faringitis	32318729_ES
fallo multiorganico	ENFERMEDAD	1	0.5	1	fallo multiorgánico			fallo multiorgánico	fallo multiorgánico	32622483_ES
fallecio	ENFERMEDAD	1	0.5	1	fallecer			falleció	falleció	32282871_ES
extrauterina	ENFERMEDAD	1	0.5	1	extrauterino			extrauterina	extrauterina	32363217_ES
extabaquismo	ENFERMEDAD	1	0.5	1	extabaquismo			ex-tabaquismo	extabaquismo	32650881_ES
exfumador	ENFERMEDAD	1	0.5	1	exfumador	8517006	C0337671	exfumador	exfumador	32648092C_ES
exantema virico inespecifico	ENFERMEDAD	1	0.5	1	exantema vírico inespecífico			exantema vírico inespecífico	exantema vírico inespecífico	32428291-B_ES
exantema urticarial clasico	ENFERMEDAD	1	0.5	1	exantema urticarial clásico			exantema urticarial clásico	exantema urticarial clásico	32641443_ES
exantema palido maculopapular	ENFERMEDAD	1	0.5	1	exantema pálido maculopapular			exantema pálido maculopapular	exantema pálido maculopapular	32427161_ES
exantema maculopapuloso eritematoso pruritico	ENFERMEDAD	1	0.5	1	exantema maculopapuloso eritematoso prurítico			exantema maculopapuloso eritematoso prurítico	exantema maculopapuloso eritematoso prurítico	32617169_ES
exantema eritematoso	ENFERMEDAD	1	0.5	1	exantema eritematoso			exantema eritematoso	exantema eritematoso	32640066_ES
exantema en las extremidades inferiores	ENFERMEDAD	1	0.5	1	exantema en el extremidad inferior			exantema en las extremidades inferiores	exantema en las extremidades inferiores	32554425_ES
exantema dorsal pruriginoso pasajero	ENFERMEDAD	1	0.5	1	exantema dorsal pruriginoso pasajero			exantema dorsal pruriginoso pasajero	exantema dorsal pruriginoso pasajero	32399950_ES
etiologias bacterianas o viricas	ENFERMEDAD	1	0.5	1	etiología bacteriano o vírico			etiologías bacterianas o víricas	etiologías bacterianas o víricas	32611761A_ES
estenosis focal moderada de la ACM	ENFERMEDAD	1	0.5	1	estenosis focal moderar de el ACM			estenosis focal moderada de la ACM	estenosis focal moderada de la ACM	32360439-B_ES
estenosis epicardica	ENFERMEDAD	1	0.5	1	estenosis epicárdico			estenosis epicárdica	estenosis epicárdica	32650881_ES
estenosis del segmento M1	ENFERMEDAD	1	0.5	1	estenosis de+el segmento M1			estenosis del segmento M1	estenosis del segmento M1	32360439-D_ES
estenosis carotidea	ENFERMEDAD	1	0.5	1	estenosis carotídeo			estenosis carotídea	estenosis carotídea	32360439_ES
esteatosis hepatica	ENFERMEDAD	1	0.5	1	esteatosis hepático			esteatosis hepática	esteatosis hepática	32653960_ES
estado potencialmente mortal	ENFERMEDAD	1	0.5	1	estado potencialmente mortal			estado potencialmente mortal	estado potencialmente mortal	32427645_ES
estado epileptico resistente	ENFERMEDAD	1	0.5	1	estado epiléptico resistente			estado epiléptico resistente	estado epiléptico resistente	32554423_ES
estado epileptico no convulsivo	ENFERMEDAD	1	0.5	1	estado epiléptico no convulsivo			estado epiléptico no convulsivo	estado epiléptico no convulsivo	32583150B_ES
espongiosis con paraqueratosis focal epidermica	ENFERMEDAD	1	0.5	1	espongiosis con paraqueratosis focal epidérmico			espongiosis con paraqueratosis focal epidérmica	espongiosis con paraqueratosis focal epidérmica	32352486_ES
espondiloartrosis avanzada	ENFERMEDAD	1	0.5	1	espondiloartrosis avanzar			espondiloartrosis avanzada	espondiloartrosis avanzada	32631645_ES
esplenomegalia	ENFERMEDAD	1	0.5	1	esplenomegalia	16294009	C0038002	esplenomegalia	esplenomegalia	32292053_ES
esclerosis multiple recidivante	ENFERMEDAD	1	0.5	1	esclerosis múltiple recidivante			esclerosis múltiple recidivante	esclerosis múltiple recidivante	32644205_ES
escarlatina	ENFERMEDAD	1	0.5	1	escarlatina	30242009	C0036285	escarlatina	escarlatina	32639461_ES
erupcion urticarial generalizada	ENFERMEDAD	1	0.5	1	erupción urticarial generalizar			erupción urticarial generalizada	erupción urticarial generalizada	32641443_ES
erupcion de placas eritematosas pruriginosas	ENFERMEDAD	1	0.5	1	erupción de placa eritematoso pruriginoso			erupción de placas eritematosas pruriginosas	erupción de placas eritematosas pruriginosas	32294273_ES
eritema polimorfo grave	ENFERMEDAD	1	0.5	1	eritema polimorfo grave	36715001	C0014742	eritema polimorfo grave	eritema polimorfo grave	32589314_ES
equimosis cutanea	ENFERMEDAD	1	0.5	1	equimosis cutáneo			equimosis cutánea	equimosis cutánea	32277408_ES
epistaxis en las extremidades inferiores	ENFERMEDAD	1	0.5	1	epistaxis en el extremidad inferior			epistaxis en las extremidades inferiores	epistaxis en las extremidades inferiores	32294340_ES
epileptico no convulsivo	ENFERMEDAD	1	0.5	1	epiléptico no convulsivo			epiléptico no convulsivo	epiléptico no convulsivo	32589794_ES
epilepsia	ENFERMEDAD	1	0.5	1	epilepsia	84757009	C0014544	epilepsia	epilepsia	32563170_ES
enlentecimiento psicomotor	ENFERMEDAD	1	0.5	1	enlentecimiento psicomotor			enlentecimiento psicomotor	enlentecimiento psicomotor	32563170_ES
enfisema reducido en el lobulo inferior	ENFERMEDAD	1	0.5	1	enfisema reducir en el lóbulo inferior			enfisema reducido en el lóbulo inferior	enfisema reducido en el lóbulo inferior	32161941_ES
enfisema pulmonar	ENFERMEDAD	1	0.5	1	enfisema pulmonar	87433001	C0034067	enfisema pulmonar	enfisema pulmonar	32222713_ES
enfisema mediastinico	ENFERMEDAD	1	0.5	1	enfisema mediastínico			enfisema mediastínico	enfisema mediastínico	32207255_ES
enfermedades viricas	ENFERMEDAD	1	0.5	1	enfermedad vírico			enfermedades víricas	enfermedades víricas	32363217_ES
enfermedades psiquiatricas	ENFERMEDAD	1	0.5	1	enfermedad psiquiátrico			enfermedades psiquiátricas	enfermedades psiquiátricas	32593478_ES
enfermedades cardiovasculares	ENFERMEDAD	1	0.5	1	enfermedad cardiovascular			enfermedades cardiovasculares	enfermedades cardiovasculares	32415334_ES
enfermedades autoinmunitarias	ENFERMEDAD	1	0.5	1	enfermedad autoinmunitario	85828009	C0004364	enfermedades autoinmunitarias	enfermedades autoinmunitarias	32631838_ES
enfermedad virica	ENFERMEDAD	1	0.5	1	enfermedad vírico			enfermedad vírica	enfermedad vírica	32641443_ES
enfermedad venosa cronica	ENFERMEDAD	1	0.5	1	enfermedad venoso crónico			enfermedad venosa crónica	enfermedad venosa crónica	32631646_ES
enfermedad respiratoria aguda por coronavirus	ENFERMEDAD	1	0.5	1	enfermedad respiratorio agudo por coronavirus			enfermedad respiratoria aguda por coronavirus	enfermedad respiratoria aguda por coronavirus	32631646_ES
enfermedad renal cronica G3a A3	ENFERMEDAD	1	0.5	1	enfermedad renal crónico G3a A3			enfermedad renal crónica G3a A3	enfermedad renal crónica G3a A3	32622483_ES
enfermedad renal cronica	ENFERMEDAD	1	0.5	1	enfermedad renal crónico			enfermedad renal crónica	enfermedad renal crónica	32631645_ES
enfermedad pulmonar intersticial	ENFERMEDAD	1	0.5	1	enfermedad pulmonar intersticial	233703007	C0206062	enfermedad pulmonar intersticial	enfermedad pulmonar intersticial	32631838_ES
enfermedad por covid19	ENFERMEDAD	1	0.5	1	enfermedad por covid19			enfermedad por COVID-19	enfermedad por covid19	32586752_ES
enfermedad mieloproliferativa	ENFERMEDAD	1	0.5	1	enfermedad mieloproliferativo	20921005, 128925001	C0027022, C0027022, C1292778	enfermedad mieloproliferativa	enfermedad mieloproliferativa	32622819B_ES
enfermedad linfoproliferativa postrasplante	ENFERMEDAD	1	0.5	1	enfermedad linfoproliferativo postrasplante	84631004	C0024314	enfermedad linfoproliferativa postrasplante	enfermedad linfoproliferativa postrasplante	32198834_ES
enfermedad del coronavirus 2019	ENFERMEDAD	1	0.5	1	enfermedad de+el coronavirus 2019			enfermedad del coronavirus 2019	enfermedad del coronavirus 2019	32401344_ES
enfermedad de parkinson	ENFERMEDAD	1	0.5	1	enfermedad de parkinson	49049000	C0030567	enfermedad de Parkinson	enfermedad de parkinson	32622819A_ES
enfermedad de kawasaki clasica	ENFERMEDAD	1	0.5	1	enfermedad de kawasaki clásico			enfermedad de Kawasaki clásica	enfermedad de kawasaki clásica	32427161_ES
enfermedad de kawasaki	ENFERMEDAD	1	0.5	1	enfermedad de kawasaki	75053002	C0026691	enfermedad de Kawasaki	enfermedad de kawasaki	32265235_ES
enfermedad de crohn grave	ENFERMEDAD	1	0.5	1	enfermedad de crohn grave	34000006	C0010346	enfermedad de Crohn grave	enfermedad de crohn grave	32294258_ES
enfermedad de crohn	ENFERMEDAD	1	0.5	1	enfermedad de crohn	34000006	C0010346	enfermedad de Crohn	enfermedad de crohn	32294258_ES
enfermedad de alzheimer	ENFERMEDAD	1	0.5	1	enfermedad de alzheimer	26929004	C0002395	enfermedad de Alzheimer	enfermedad de alzheimer	32638347B_ES
enfermedad critica	ENFERMEDAD	1	0.5	1	enfermedad crítica			enfermedad crítica	enfermedad crítica	32620682_ES
enfermedad cerebrovascular isquemica de pequeno vaso	ENFERMEDAD	1	0.5	1	enfermedad cerebrovascular isquémico de pequeño vaso			enfermedad cerebrovascular isquémica de pequeño vaso	enfermedad cerebrovascular isquémica de pequeño vaso	32631645_ES
enfermedad cerebrovascular	ENFERMEDAD	1	0.5	1	enfermedad cerebrovascular	62914000	C0007820	enfermedad cerebrovascular	enfermedad cerebrovascular	32293714_ES
enfermedad asociada a covid19	ENFERMEDAD	1	0.5	1	enfermedad asociar a covid19			enfermedad asociada a COVID-19	enfermedad asociada a covid19	32352486_ES
encefalopatia posterior reversible	ENFERMEDAD	1	0.5	1	encefalopatía posterior reversible			encefalopatía posterior reversible	encefalopatía posterior reversible	32586752_ES
encefalitis inmunitaria	ENFERMEDAD	1	0.5	1	encefalitis inmunitario			encefalitis inmunitaria	encefalitis inmunitaria	32418288_ES
encefalitis del LCR	ENFERMEDAD	1	0.5	1	encefalitis de+el LCR			encefalitis del LCR	encefalitis del LCR	32292054_ES
en la arteria coronaria	ENFERMEDAD	1	0.5	1	en el arteria coronario	41801008, 181294004	C0205042, C1269008	en la arteria coronaria	en la arteria coronaria	32639461_ES
embolo pulmonar segmentario	ENFERMEDAD	1	0.5	1	émbolo pulmonar segmentario			émbolo pulmonar segmentario	émbolo pulmonar segmentario	32617903B_ES
embolias pulmonares segmentarias	ENFERMEDAD	1	0.5	1	embolia pulmonar segmentario			embolias pulmonares segmentarias	embolias pulmonares segmentarias	32648092A_ES
embolia pulmonar lobular proximal bilateral	ENFERMEDAD	1	0.5	1	embolia pulmonar lobular proximal bilateral			embolia pulmonar lobular proximal bilateral	embolia pulmonar lobular proximal bilateral	32638347B_ES
embolia pulmonar aguda	ENFERMEDAD	1	0.5	1	embolia pulmonar agudo	706870000	C2882221	embolia pulmonar aguda	embolia pulmonar aguda	32360384_ES
embarazos	ENFERMEDAD	1	0.5	1	embarazo	289908002	C0032961	embarazos	embarazos	32292054_ES
embarazada secundigesta	ENFERMEDAD	1	0.5	1	embarazar secundigesta			embarazada secundigesta	embarazada secundigesta	32614251_ES
edema cerebral	ENFERMEDAD	1	0.5	1	edema cerebral	2032001	C0006114, C1527311	edema cerebral	edema cerebral	32583150A_ES
duplicidad renal	ENFERMEDAD	1	0.5	1	duplicidad renal			duplicidad renal	duplicidad renal	32318729_ES
dispepsia	ENFERMEDAD	1	0.5	1	dispepsia	87548005, 162031009	C0013395, C0013395, C0221512, C1282765	dispepsia	dispepsia	32360439_ES
disnea subita	ENFERMEDAD	1	0.5	1	disnea súbito			disnea súbita	disnea súbita	32247642_ES
disnea aguda	ENFERMEDAD	1	0.5	1	disnea agudo			disnea aguda	disnea aguda	32352486_ES
disfuncion sistolica biventricular	ENFERMEDAD	1	0.5	1	disfunción sistólico biventricular			disfunción sistólica biventricular	disfunción sistólica biventricular	32427645_ES
disfuncion respiratoria	ENFERMEDAD	1	0.5	1	disfunción respiratorio			disfunción respiratoria	disfunción respiratoria	32215898_ES
disfuncion esfinteriana	ENFERMEDAD	1	0.5	1	disfunción esfinteriano			disfunción esfinteriana	disfunción esfinteriana	32601756_ES
disfuncion del ventriculo	ENFERMEDAD	1	0.5	1	disfunción de+el ventrículo			disfunción del ventrículo	disfunción del ventrículo	32292915_ES
disfuncion biventricular grave	ENFERMEDAD	1	0.5	1	disfunción biventricular grave			disfunción biventricular grave	disfunción biventricular grave	3229222_ES
disfagia leve	ENFERMEDAD	1	0.5	1	disfagia leve			disfagia leve	disfagia leve	32623310_ES
discopatias a nivel lumbar	ENFERMEDAD	1	0.5	1	discopatías a nivel lumbar			discopatías a nivel lumbar	discopatías a nivel lumbar	32631645_ES
discinesia miocardica difusa	ENFERMEDAD	1	0.5	1	discinesia miocárdico difuso			discinesia miocárdica difusa	discinesia miocárdica difusa	32277408_ES
disartria grave	ENFERMEDAD	1	0.5	1	disartria grave			disartria grave	disartria grave	32586958_ES
dilataciones bronquiectasicas cisticas y tubulares en las estructuras bronquiales del lobulo superior del pulmon	ENFERMEDAD	1	0.5	1	dilatación bronquiectásicas cístico y tubular en el estructura bronquial de+el lóbulo superior de+el pulmón			dilataciones bronquiectásicas císticas y tubulares en las estructuras bronquiales del lóbulo superior del pulmón	dilataciones bronquiectásicas císticas y tubulares en las estructuras bronquiales del lóbulo superior del pulmón	32612435_ES
dilatacion bilateral de los rinones	ENFERMEDAD	1	0.5	1	dilatación bilateral de el riñón			dilatación bilateral de los riñones	dilatación bilateral de los riñones	32636116_ES
diarrea intermitente	ENFERMEDAD	1	0.5	1	diarrea intermitente			diarrea intermitente	diarrea intermitente	32222713_ES
diarrea hemorragica	ENFERMEDAD	1	0.5	1	diarrea hemorrágico			diarrea hemorrágica	diarrea hemorrágica	32245909_ES
diarrea	ENFERMEDAD	1	0.5	1	diarrea	62315008	C0011991	diarrea	diarrea	32364123_ES
diabetica	ENFERMEDAD	1	0.5	1	diabético			diabética	diabética	32622483_ES
diabetes mellitus tipo2	ENFERMEDAD	1	0.5	1	diabetes mellitus tipo2	44054006	C0011860	diabetes mellitus tipo2	diabetes mellitus tipo2	32631645_ES
diabetes mellitus tipo 2	ENFERMEDAD	1	0.5	1	diabetes mellitus tipo 2	44054006	C0011860	diabetes mellitus tipo 2	diabetes mellitus tipo 2	32622483_ES
diabetes mellitus de tipo II	ENFERMEDAD	1	0.5	1	diabetes mellitus de tipo II			diabetes mellitus de tipo II	diabetes mellitus de tipo II	32427774-B_ES
diabetes gestacional	ENFERMEDAD	1	0.5	1	diabetes gestacional	11687002	C0085207	diabetes gestacional	diabetes gestacional	32363336_ES
diabetes de tipo 1 inmunitaria	ENFERMEDAD	1	0.5	1	diabetes de tipo 1 inmunitario			diabetes de tipo 1 inmunitaria	diabetes de tipo 1 inmunitaria	32653960_ES
diabetes de tipo 1	ENFERMEDAD	1	0.5	1	diabetes de tipo 1	405751000	C1320657	diabetes de tipo 1	diabetes de tipo 1	32653960_ES
desplazamiento mediastinico	ENFERMEDAD	1	0.5	1	desplazamiento mediastínico			desplazamiento mediastínico	desplazamiento mediastínico	32317275_ES
desmielinizacion periferica	ENFERMEDAD	1	0.5	1	desmielinización periférico			desmielinización periférica	desmielinización periférica	32399694­­_ES
deshidratacion moderada	ENFERMEDAD	1	0.5	1	deshidratación moderar			deshidratación moderada	deshidratación moderada	32640066_ES
desgarro vesical	ENFERMEDAD	1	0.5	1	desgarro vesical			desgarro vesical	desgarro vesical	32399450_ES
descompensacion cardiorrespiratoria	ENFERMEDAD	1	0.5	1	descompensación cardiorrespiratoria			descompensación cardiorrespiratoria	descompensación cardiorrespiratoria	32638347B_ES
desaturacion subita	ENFERMEDAD	1	0.5	1	desaturación súbito			desaturación súbita	desaturación súbita	32399950_ES
derrame pleural y epicardico y atelectasia	ENFERMEDAD	1	0.5	1	derrame pleural y epicárdico y atelectasia			derrame pleural y epicárdico y atelectasia	derrame pleural y epicárdico y atelectasia	32635747_ES
derrame pleural subsegmentario	ENFERMEDAD	1	0.5	1	derrame pleural subsegmentario			derrame pleural subsegmentario	derrame pleural subsegmentario	32399449-B_ES
derrame pleural en el torax	ENFERMEDAD	1	0.5	1	derrame pleural en el tórax			derrame pleural en el tórax	derrame pleural en el tórax	32207255_ES
derrame pleural bilateral	ENFERMEDAD	1	0.5	1	derrame pleural bilateral	425802001	C0747635	derrame pleural bilateral	derrame pleural bilateral	32607304_Es
derrame pericardico perimetral moderado	ENFERMEDAD	1	0.5	1	derrame pericárdico perimetral moderar			derrame pericárdico perimetral moderado	derrame pericárdico perimetral moderado	32635747_ES
dermatosis neutrofilica	ENFERMEDAD	1	0.5	1	dermatosis neutrofílico			dermatosis neutrofílica	dermatosis neutrofílica	32294264_ES
dermatosis inflamatorias	ENFERMEDAD	1	0.5	1	dermatosis inflamatorio	703938007	C3875321	dermatosis inflamatorias	dermatosis inflamatorias	32585767_ES
dermatosis exfoliativa	ENFERMEDAD	1	0.5	1	dermatosis exfoliativo			dermatosis exfoliativa	dermatosis exfoliativa	32617169_ES
dermatitis atopica	ENFERMEDAD	1	0.5	1	dermatitis atópico			dermatitis atópica	dermatitis atópica	32606105_ES
depresion	ENFERMEDAD	1	0.5	1	depresión			depresión	depresión	32586752_ES
delirio extravagante	ENFERMEDAD	1	0.5	1	delirio extravagante			delirio extravagante	delirio extravagante	32639089_ES
delirio confusional	ENFERMEDAD	1	0.5	1	delirio confusional			delirio confusional	delirio confusional	32586752_ES
del enfermo eutiroideo	ENFERMEDAD	1	0.5	1	de+el enfermo eutiroideo	237542005	C0015190	del enfermo eutiroideo	del enfermo eutiroideo	32639064_ES
deficit de atencion	ENFERMEDAD	1	0.5	1	déficit de atención			déficit de atención	déficit de atención	32637266B_ES
deficiencia alimentaria	ENFERMEDAD	1	0.5	1	deficiencia alimentario	190656001	C0342922	deficiencia alimentaria	deficiencia alimentaria	32073161_ES
de tormenta de citocinas	ENFERMEDAD	1	0.5	1	de tormenta de citocinas			de tormenta de citocinas	de tormenta de citocinas	32618794_ES
de la sexta vertebra toracica	ENFERMEDAD	1	0.5	1	de el 6 vértebra torácico			de la sexta vértebra torácica	de la sexta vértebra torácica	32644205_ES
cuadro celulitico cervical	ENFERMEDAD	1	0.5	1	cuadro celulítico cervical			cuadro celulítico cervical	cuadro celulítico cervical	32427645_ES
cuadro cardiaco	ENFERMEDAD	1	0.5	1	cuadro cardíaco			cuadro cardíaco	cuadro cardíaco	32363351_ES
cuadro agudo	ENFERMEDAD	1	0.5	1	cuadro agudo			cuadro agudo	cuadro agudo	32611659_ES
crisis tonicoclonica generalizada	ENFERMEDAD	1	0.5	1	crisis tónico-clónico generalizar			crisis tonicoclónica generalizada	crisis tonicoclónica generalizada	32563170_ES
crisis motora de primer foco	ENFERMEDAD	1	0.5	1	crisis motor de 1 foco			crisis motora de primer foco	crisis motora de primer foco	32417987_ES
crisis inflamatoria masiva	ENFERMEDAD	1	0.5	1	crisis inflamatorio masivo			crisis inflamatoria masiva	crisis inflamatoria masiva	32427645_ES
crisis epileptica	ENFERMEDAD	1	0.5	1	crisis epiléptico			crisis epiléptica	crisis epiléptica	32563170_ES
crisis de citocinas asociada a covid19	ENFERMEDAD	1	0.5	1	crisis de citocinas asociar a covid19			crisis de citocinas asociada a COVID-19	crisis de citocinas asociada a covid19	32427161_ES
crisis de citocinas	ENFERMEDAD	1	0.5	1	crisis de citocinas			crisis de citocinas	crisis de citocinas	32427161_ES
crisis caracterizada por movimientos clonicos en el brazo	ENFERMEDAD	1	0.5	1	crisis caracterizar por movimiento clónico en el brazo			crisis caracterizada por movimientos clónicos en el brazo	crisis caracterizada por movimientos clónicos en el brazo	32417987_ES
covid19 subclinica	ENFERMEDAD	1	0.5	1	covid19 subclínico			COVID-19 subclínica	covid19 subclínica	32614251_ES
covid19 grave	ENFERMEDAD	1	0.5	1	covid19 grave			COVID-19 grave	covid19 grave	32276139_B_ES
covid19 en la zona epidemica	ENFERMEDAD	1	0.5	1	covid19 en el zona epidémico			COVID-19 en la zona epidémica	covid19 en la zona epidémica	32428291-B_ES
corioamnionitis	ENFERMEDAD	1	0.5	1	corioamnionitis	11612004	C0008495	corioamnionitis	corioamnionitis	32637327A_ES
consolidacion pleural en los lobulos inferiores de ambos pulmones	ENFERMEDAD	1	0.5	1	consolidación pleural en el lóbulo inferior de ambos pulmón			consolidación pleural en los lóbulos inferiores de ambos pulmones	consolidación pleural en los lóbulos inferiores de ambos pulmones	32612435_ES
consolidacion parenquimatosa	ENFERMEDAD	1	0.5	1	consolidación parenquimatoso			consolidación parenquimatosa	consolidación parenquimatosa	32637327B_ES
consolidacion multifocal en ambos campos pulmonares	ENFERMEDAD	1	0.5	1	consolidación multifocal en ambos campo pulmonar			consolidación multifocal en ambos campos pulmonares	consolidación multifocal en ambos campos pulmonares	32282027_ES
consolidacion mixta segmentaria	ENFERMEDAD	1	0.5	1	consolidación mixto segmentario			consolidación mixta segmentaria	consolidación mixta segmentaria	32266524_ES
consolidacion focal en la parte superior del pulmon	ENFERMEDAD	1	0.5	1	consolidación focal en el parte superior de+el pulmón			consolidación focal en la parte superior del pulmón	consolidación focal en la parte superior del pulmón	32617223_ES
consolidacion en parte del lobulo inferior del pulmon	ENFERMEDAD	1	0.5	1	consolidación en parte de+el lóbulo inferior de+el pulmón			consolidación en parte del lóbulo inferior del pulmón	consolidación en parte del lóbulo inferior del pulmón	32292053_ES
consolidacion en el pulmon	ENFERMEDAD	1	0.5	1	consolidación en el pulmón			consolidación en el pulmón	consolidación en el pulmón	32611659_ES
consolidacion en el lobulo superior	ENFERMEDAD	1	0.5	1	consolidación en el lóbulo superior			consolidación en el lóbulo superior	consolidación en el lóbulo superior	32320556_ES
consolidacion en diferentes regiones de todo el pulmon	ENFERMEDAD	1	0.5	1	consolidación en diferente región de todo el pulmón			consolidación en diferentes regiones de todo el pulmón	consolidación en diferentes regiones de todo el pulmón	32637086A_ES
consolidacion anular en el lobulo superior	ENFERMEDAD	1	0.5	1	consolidación anular en el lóbulo superior			consolidación anular en el lóbulo superior	consolidación anular en el lóbulo superior	32637086B_ES
conjuntivitis en el ojo	ENFERMEDAD	1	0.5	1	conjuntivitis en el ojo			conjuntivitis en el ojo	conjuntivitis en el ojo	32198834_ES
condensacion pulmonar	ENFERMEDAD	1	0.5	1	condensación pulmonar			condensación pulmonar	condensación pulmonar	32638347B_ES
condensacion perihiliar	ENFERMEDAD	1	0.5	1	condensación perihiliar			condensación perihiliar	condensación perihiliar	32196627_ES
comunicacion interventricular	ENFERMEDAD	1	0.5	1	comunicación interventricular			comunicación interventricular	comunicación interventricular	32606105_ES
coma arreactivo	ENFERMEDAD	1	0.5	1	coma arreactivo			coma arreactivo	coma arreactivo	32651243_ES
colitis ulcerosa grave	ENFERMEDAD	1	0.5	1	colitis ulceroso grave	64766004	C0009324, C2919828	colitis ulcerosa grave	colitis ulcerosa grave	32554621_ES
colapso parcial del lobulo superior	ENFERMEDAD	1	0.5	1	colapso parcial de+el lóbulo superior			colapso parcial del lóbulo superior	colapso parcial del lóbulo superior	32320556_ES
coinfecciones bacterianas o fungicas	ENFERMEDAD	1	0.5	1	coinfección bacteriano o fúngico			coinfecciones bacterianas o fúngicas	coinfecciones bacterianas o fúngicas	32554811_ES
coinfecciones	ENFERMEDAD	1	0.5	1	coinfección			coinfecciones	coinfecciones	32602267_ES
coagulopatias	ENFERMEDAD	1	0.5	1	coagulopatía			coagulopatías	coagulopatías	32161941_ES
coagulacion intravascular generalizada	ENFERMEDAD	1	0.5	1	coagulación intravascular generalizar			coagulación intravascular generalizada	coagulación intravascular generalizada	32277408_ES
claustrofobia	ENFERMEDAD	1	0.5	1	claustrofobia	247850006, 19887002	C0008909, C0008909	claustrofobia	claustrofobia	32085846_ES
choque termico	ENFERMEDAD	1	0.5	1	choque térmico			choque térmico	choque térmico	32639461_ES
choque resistente	ENFERMEDAD	1	0.5	1	choque resistente			choque resistente	choque resistente	32638890_ES
choque mixto	ENFERMEDAD	1	0.5	1	choque mixto			choque mixto	choque mixto	32586778_ES
cetosis	ENFERMEDAD	1	0.5	1	cetosis	2538008	C0022638	cetosis	cetosis	32653960_ES
celulitis	ENFERMEDAD	1	0.5	1	celulitis	128045006, 385627004, 74276003	C0007642, C0007642, C0007642, C0031557	celulitis	celulitis	32427645_ES
catatonia	ENFERMEDAD	1	0.5	1	catatonia			catatonia	catatonia	32605766_ES
cataratas en ambos ojos	ENFERMEDAD	1	0.5	1	catarata en ambos ojo			cataratas en ambos ojos	cataratas en ambos ojos	32631645_ES
cardiopatia hipertensiva	ENFERMEDAD	1	0.5	1	cardiopatía hipertensivo			cardiopatía hipertensiva	cardiopatía hipertensiva	32631646_ES
cardiomiopatia	ENFERMEDAD	1	0.5	1	cardiomiopatía			cardiomiopatía	cardiomiopatía	32363351_ES
cardioembolica	ENFERMEDAD	1	0.5	1	cardioembólica			cardioembólica	cardioembólica	32583150B_ES
