span_lower	label	doc_freq	doc_perc(%)	term_freq	lemma	snomedid	umls_cui	original_span	span_normalized	filename
TC abdominal	PROCEDIMIENTO	1	0.5	1	TC abdominal			TC abdominal	TC abdominal	32653210_ES
TAC y RMN craneales	PROCEDIMIENTO	1	0.5	1	TAC y RMN craneal			TAC y RMN craneales	TAC y RMN craneales	32611761B_ES
TAC toracicas de la madre	PROCEDIMIENTO	1	0.5	1	TAC torácico de el madre			TAC torácicas de la madre	TAC torácicas de la madre	32119083_ES
TAC toracicas abdominal y pelvica con contraste	PROCEDIMIENTO	1	0.5	1	TAC torácico abdominal y pélvico con contraste			TAC torácicas, abdominal y pélvica con contraste	TAC torácicas abdominal y pélvica con contraste	32351657_ES
TAC toracica y craneal	PROCEDIMIENTO	1	0.5	1	TAC torácico y craneal			TAC torácica y craneal	TAC torácica y craneal	32653906_ES
TAC toracica de corte fino	PROCEDIMIENTO	1	0.5	1	TAC torácico de corte fino			TAC torácica de corte fino	TAC torácica de corte fino	32215898_ES
TAC toracica de baja	PROCEDIMIENTO	1	0.5	1	TAC torácico de bajo			TAC torácica de baja	TAC torácica de baja	32399694­­_ES
TAC toracica abdominal y pelvica	PROCEDIMIENTO	1	0.5	1	TAC torácico abdominal y pélvico			TAC torácica, abdominal y pélvica	TAC torácica abdominal y pélvica	32622819B_ES
TAC pulmonares	PROCEDIMIENTO	1	0.5	1	TAC pulmonar			TAC pulmonares	TAC pulmonares	32232784_ES
TAC pancreatica	PROCEDIMIENTO	1	0.5	1	TAC pancreático			TAC pancreática	TAC pancreática	32653960_ES
TAC de las fosas nasales	PROCEDIMIENTO	1	0.5	1	TAC de el fosa nasal			TAC de las fosas nasales	TAC de las fosas nasales	32267483_ES
TAC de las arterias cerebrales y carotidas	PROCEDIMIENTO	1	0.5	1	TAC de el arteria cerebral y carótido			TAC de las arterias cerebrales y carótidas	TAC de las arterias cerebrales y carótidas	32648092B_ES
TAC craneomaxilofacial	PROCEDIMIENTO	1	0.5	1	TAC craneomaxilofacial			TAC craneomaxilofacial	TAC craneomaxilofacial	32631770_ES
TAC craneal sin contraste	PROCEDIMIENTO	1	0.5	1	TAC craneal sin contraste			TAC craneal sin contraste	TAC craneal sin contraste	32593478_ES
TAC completa	PROCEDIMIENTO	1	0.5	1	TAC completo			TAC completa	TAC completa	32601756_ES
TAC cerebral sin contraste	PROCEDIMIENTO	1	0.5	1	TAC cerebral sin contraste			TAC cerebral sin contraste	TAC cerebral sin contraste	32648092B_ES
TAC cardiaca	PROCEDIMIENTO	1	0.5	1	TAC cardíaco			TAC cardíaca	TAC cardíaca	32282027_ES
TAC abdominal y pelvica	PROCEDIMIENTO	1	0.5	1	TAC abdominal y pélvico			TAC abdominal y pélvica	TAC abdominal y pélvica	32292915_ES
TAC abdominal	PROCEDIMIENTO	1	0.5	1	TAC abdominal			TAC abdominal	TAC abdominal	32639461_ES
TAC TEP	PROCEDIMIENTO	1	0.5	1	TAC TEP			TAC TEP	TAC TEP	32601756_ES
RMN vertebral	PROCEDIMIENTO	1	0.5	1	RMN vertebral			RMN vertebral	RMN vertebral	32399694­­_ES
RMN toracica craneal y lumbar	PROCEDIMIENTO	1	0.5	1	RMN torácico craneal y lumbar			RMN torácica, craneal y lumbar	RMN torácica craneal y lumbar	32653906_ES
RMN raquidea completa	PROCEDIMIENTO	1	0.5	1	RMN raquídeo completo			RMN raquídea completa	RMN raquídea completa	32586958_ES
RMN medular	PROCEDIMIENTO	1	0.5	1	RMN medular			RMN medular	RMN medular	32622819B_ES
RMN craneal con contraste	PROCEDIMIENTO	1	0.5	1	RMN craneal con contraste			RMN craneal con contraste	RMN craneal con contraste	32639089_ES
RMN craneal	PROCEDIMIENTO	1	0.5	1	RMN craneal			RMN craneal	RMN craneal	32605712_ES
RMN cerebral y de los huesos temporales	PROCEDIMIENTO	1	0.5	1	RMN cerebral y de el hueso temporal			RMN cerebral y de los huesos temporales	RMN cerebral y de los huesos temporales	32586958_ES
RMN cardiaca	PROCEDIMIENTO	6	3.0	1	RMN cardiaco			RMN cardiaca	RMN cardiaca	32616174_ES, 32622819B_ES, 32427645_ES, 32635747_ES, 32650881_ES, 32556106_ES
RMI	PROCEDIMIENTO	1	0.5	1	RMI			RMI	RMI	32267483_ES
PCR para sarscov2	PROCEDIMIENTO	1	0.5	1	PCR para sarscov2			PCR para SARS-CoV-2	PCR para sarscov2	32611761B_ES
PCR en exudado nasofaringeo	PROCEDIMIENTO	1	0.5	1	PCR en exudado nasofaríngeo			PCR en exudado nasofaríngeo	PCR en exudado nasofaríngeo	32631645_ES
PCR del frotis faringeo	PROCEDIMIENTO	1	0.5	1	PCR de+el frotis faríngeo			PCR del frotis faríngeo	PCR del frotis faríngeo	32238024_ES
PCR del esputo	PROCEDIMIENTO	1	0.5	1	PCR de+el esputo			PCR del esputo	PCR del esputo	32238024_ES
PCR de sangre y LCR	PROCEDIMIENTO	1	0.5	1	PCR de sangre y LCR			PCR de sangre y LCR	PCR de sangre y LCR	32601756_ES
PCR de otros virus respiratorios	PROCEDIMIENTO	1	0.5	1	PCR de otro virus respiratorio			PCR de otros virus respiratorios	PCR de otros virus respiratorios	32205138_ES
PCR de las heces	PROCEDIMIENTO	1	0.5	1	PCR de el hez			PCR de las heces	PCR de las heces	32427645_ES
PCR de esputo	PROCEDIMIENTO	1	0.5	1	PCR de esputo			PCR de esputo	PCR de esputo	32238024_ES
PCR de LCR	PROCEDIMIENTO	1	0.5	1	PCR de LCR			PCR de LCR	PCR de LCR	32611761B_ES
IET	PROCEDIMIENTO	1	0.5	1	IET			IET	IET	32360384_ES
EMG	PROCEDIMIENTO	1	0.5	1	EMG			EMG	EMG	32364123_ES
EDA	PROCEDIMIENTO	1	0.5	1	EDA			EDA	EDA	32590204_ES
